Source: GIS_&_Timeseries_Tool weather year 2018; usable coordinates,,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,SPP,WECC,Canada
1,0.2998025252525252,0.0285618075801749,0.0,0.0,0.0,0.0,0.0,0.0,0.1867536451169188,0.024522520571676
2,0.1144136363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014916093535075,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.106651948051948,0.0,0.0012860534124629,0.0,0.0,0.0,0.0062033347769597
15,0.0,0.0001918367346938,0.056758904109589,0.3683532467532467,0.2563196721311475,0.2018611275964391,0.1663245487364621,0.0,0.0,0.0712949761801645
16,0.0,0.1567763848396501,0.3156730136986301,0.5957974025974025,0.4554901639344262,0.407180118694362,0.3464581227436823,0.1424182149362477,0.0254645804676753,0.2018095279341706
17,0.1221090909090909,0.3237186588921282,0.5441541095890411,0.7508480519480519,0.6319377049180328,0.5708094955489614,0.5490642599277978,0.4245562841530054,0.2022606602475928,0.3320567778258986
18,0.3592727272727272,0.4917548104956268,0.7213539726027397,0.8138571428571428,0.7174590163934427,0.6657688427299704,0.6770613718411552,0.6462012750455374,0.4379885144429161,0.4370662624512776
19,0.5625560606060606,0.5881192419825073,0.8097953424657535,0.7978675324675325,0.7006901639344263,0.7094590504451039,0.7395454873646209,0.7856730418943534,0.6408931911966987,0.4817085751407536
20,0.6844015151515153,0.6000116618075801,0.8233279452054795,0.6986701298701299,0.599355737704918,0.6527142433234421,0.6400075812274368,0.836203825136612,0.7586598349381019,0.454222520571676
21,0.749219191919192,0.5932081632653061,0.7623183561643835,0.5157324675324675,0.4488524590163934,0.5414821958456973,0.5876927797833935,0.8074639344262295,0.7997363823933976,0.3650797747942832
22,0.7570934343434345,0.5474752186588921,0.6287472602739727,0.2794597402597402,0.2292819672131147,0.4057688427299703,0.4736140794223827,0.691728597449909,0.7600462173314992,0.2348553053269813
23,0.6755449494949495,0.4400758017492711,0.4113982191780821,0.0,0.0204229508196721,0.2115459940652818,0.3110490974729242,0.5112132969034608,0.6531742090784044,0.1033554785621481
24,0.5392712121212121,0.2621475218658892,0.1460327397260274,0.0,0.0,0.0012231454005934,0.0925703971119133,0.2641437158469945,0.4594731086657496,0.0493964919878735
25,0.3249232323232323,0.0744743440233236,0.0,0.0,0.0,0.0,0.0,0.0,0.2156233149931224,0.0189823733217843
26,0.1067393939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055024759284731,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0919194805194805,0.0,0.0005584569732937,0.0,0.0,0.0,0.0056114768297964
39,0.0,0.0001553935860058,0.058216301369863,0.3661116883116883,0.1922360655737705,0.2486145400593472,0.200456678700361,0.0,0.0,0.0514943265482893
40,0.0,0.1614064139941691,0.2927923287671233,0.5945584415584415,0.3188344262295082,0.4999777448071217,0.4318393501805054,0.1169189435336976,0.0281323246217331,0.120862494586401
41,0.0489919191919191,0.313800583090379,0.4983916438356164,0.739887012987013,0.4080737704918032,0.701513056379822,0.6435790613718412,0.316351912568306,0.2522352132049518,0.1977062797747943
42,0.2004641414141414,0.4610553935860058,0.6348160273972603,0.8085649350649351,0.4237803278688524,0.8202121661721068,0.7803563176895307,0.48900072859745,0.4916602475928473,0.2774172368990905
43,0.3760494949494949,0.5361845481049563,0.7066706849315069,0.7653194805194805,0.3763475409836065,0.8590139465875372,0.8351505415162455,0.6178834244080146,0.6821414030261348,0.3423422693806843
44,0.5336555555555555,0.454696501457726,0.7012080821917808,0.5765636363636364,0.3117786885245902,0.8232587537091988,0.8143064981949459,0.6167608378870674,0.7758803988995874,0.3486055868341273
45,0.5851136363636364,0.4205271137026239,0.6233242465753425,0.3968272727272727,0.2331606557377049,0.7124005934718101,0.7304747292418773,0.5828591985428051,0.8128251031636864,0.293273624945864
46,0.5575171717171717,0.3840204081632652,0.4825030136986301,0.194525974025974,0.1670983606557377,0.5241403560830861,0.5728595667870036,0.5150794171220401,0.7741264786795048,0.2063994369857081
47,0.4855646464646465,0.2973250728862974,0.285008904109589,0.0,0.0315032786885245,0.2757198813056379,0.3377935018050541,0.37753970856102,0.6663404401650619,0.1033324382849718
48,0.3513166666666666,0.1972396501457725,0.0891138356164383,0.0,0.0,0.0024397626112759,0.0847638989169675,0.1881479052823315,0.469673658872077,0.0384812906019922
49,0.2134156565656566,0.0648813411078717,0.0,0.0,0.0,0.0,0.0,0.0,0.2169242090784044,0.0079911216977046
50,0.0602378787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025041953232462,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0684636363636363,0.0,0.0006465875370919,0.0,0.0,0.0,0.0094867475097444
63,0.0,0.0013379008746355,0.0487771232876712,0.3119454545454545,0.2391459016393442,0.1605884272997032,0.0682425992779783,0.0,0.0,0.0545854482459939
64,0.0,0.2495810495626822,0.2580579452054794,0.5464168831168832,0.4429180327868852,0.324473590504451,0.2041574007220216,0.0953788706739526,0.0271290921595598,0.1482627111303594
65,0.0643878787878787,0.4977393586005831,0.4776276712328767,0.7107584415584416,0.6195360655737705,0.4696080118694362,0.3766884476534295,0.2865205828779599,0.197294704264099,0.2566270679948029
66,0.2268060606060606,0.6891530612244898,0.6281668493150685,0.7693779220779221,0.6985508196721312,0.6095649851632047,0.5111516245487364,0.4620030965391621,0.4109445667125172,0.3493030316154179
67,0.40985101010101,0.8033743440233235,0.6900497260273973,0.7382181818181818,0.6639983606557377,0.6645270029673591,0.6022039711191335,0.5683114754098361,0.5888767537826686,0.395495192724123
68,0.4461934343434343,0.8448067055393587,0.7039219178082192,0.5934220779220779,0.6053540983606558,0.693640356083086,0.6472306859205776,0.6325189435336976,0.6850141678129298,0.3914556084885232
69,0.4498055555555555,0.8243276967930029,0.6621647945205479,0.3495727272727273,0.4902131147540983,0.5731655786350148,0.6214043321299638,0.6088939890710383,0.7175233149931224,0.3304029449978345
70,0.4082227272727273,0.7373868804664723,0.5471193150684932,0.1738805194805194,0.2910704918032787,0.3351658753709199,0.5135252707581227,0.5410788706739527,0.6785612792297111,0.2305009094846253
71,0.3146747474747474,0.5822244897959183,0.3633338356164383,0.0,0.0586213114754098,0.1212611275964391,0.334597833935018,0.3913071038251366,0.5600042640990371,0.1244748809008228
72,0.2070919191919192,0.3535827988338192,0.1446865753424657,0.0,0.0,0.0039513353115727,0.103338989169675,0.1947608378870673,0.3832918156808803,0.0423009961022087
