Source: GIS_&_Timeseries_Tool weather year 2017; usable coordinates,,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,SPP,WECC,Canada
1,0.1656538461538461,0.0239967741935483,0.0,0.0,0.0,0.0,0.0,0.0,0.1902096153846154,0.000312
2,0.0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057596153846153,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0834666666666666,0.0,0.0014274509803921,0.0296934426229508,0.0,0.0,0.0008346666666666
15,0.0,8.387096774193548e-05,0.06020081300813,0.2773722222222222,0.1781764705882353,0.1612843137254902,0.1151147540983606,0.0,0.0,0.0823346666666666
16,0.0,0.120374193548387,0.2965650406504065,0.4555,0.3425941176470588,0.340585294117647,0.2165967213114754,0.0919733333333333,0.0,0.18513
17,0.0851423076923076,0.2438096774193548,0.4903414634146341,0.5779777777777778,0.5001117647058823,0.4774882352941176,0.297783606557377,0.2231066666666666,0.0694692307692307,0.2866606666666667
18,0.2789615384615385,0.399716129032258,0.6211861788617886,0.6205611111111111,0.5452823529411764,0.5740607843137255,0.339072131147541,0.3068,0.1983365384615384,0.3844913333333333
19,0.4382538461538461,0.5372354838709678,0.6774617886178862,0.6573555555555556,0.5895588235294118,0.604586274509804,0.3558442622950819,0.3397066666666666,0.3223596153846154,0.4538533333333333
20,0.5940923076923077,0.5825096774193549,0.6680723577235772,0.5855166666666667,0.5187705882352942,0.5958382352941176,0.2554819672131148,0.3117333333333333,0.3684115384615384,0.4913573333333333
21,0.6075730769230769,0.6034193548387097,0.5803,0.4461277777777778,0.4335823529411765,0.4944990196078431,0.2329459016393442,0.33666,0.3986826923076923,0.4412693333333333
22,0.5786153846153846,0.5560806451612904,0.4065707317073171,0.2399333333333333,0.2583235294117647,0.3398647058823529,0.1763344262295082,0.27498,0.3614826923076923,0.328208
23,0.5139,0.4201967741935484,0.2043081300813008,0.0,0.0491882352941176,0.1479215686274509,0.1057,0.19632,0.2847019230769231,0.159874
24,0.4536307692307692,0.2216,0.0063040650406504,0.0,0.0,0.0,0.0272016393442622,0.0786,0.1876557692307692,0.0468966666666666
25,0.2610076923076923,0.0389096774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0854653846153846,0.002678
26,0.1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028865384615384,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
