Source: GIS_&_Timeseries_Tool weather year 2015; usable coordinates,,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,SPP,WECC,Canada
1,0.4007318181818181,0.0052623906705539,0.0,0.0,0.0,0.0,0.0,0.0,0.2083011691884456,0.0341900389779125
2,0.1631282828282828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033387207702888,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0997272727272727,0.0,0.0029498516320474,0.0003866425992779,0.0,0.0,0.0081209614551754
15,0.0,0.0001239067055393,0.0273347945205479,0.353725974025974,0.1916704918032787,0.2347261127596439,0.1437234657039711,0.0,0.0,0.0465981810307492
16,0.0,0.0157486880466472,0.1592628767123287,0.5751597402597403,0.3137950819672131,0.4517100890207715,0.3021465703971119,0.0973590163934426,0.0208222145804676,0.132860978778692
17,0.1421045454545454,0.0420591836734693,0.2890138356164383,0.7073220779220779,0.3853327868852459,0.6305931750741839,0.4437772563176895,0.2874535519125683,0.2197006189821183,0.2339574274577739
18,0.3928222222222222,0.0664134110787172,0.3880965753424657,0.7394155844155844,0.4175672131147541,0.732913353115727,0.5127137184115523,0.4597098360655737,0.4506634112792297,0.310856864443482
19,0.6087828282828283,0.1012274052478134,0.4191760273972602,0.6599948051948052,0.3804901639344262,0.7600584569732938,0.5355833935018051,0.5660271402550091,0.6361202888583218,0.3667229536595929
20,0.752319696969697,0.1138673469387755,0.4111383561643836,0.4928506493506494,0.3188163934426229,0.6856148367952523,0.4430519855595667,0.5377165755919854,0.7177502063273727,0.3477045907319186
21,0.8304080808080809,0.0966568513119533,0.3517704109589041,0.3033428571428571,0.2321737704918032,0.5773560830860534,0.338797833935018,0.4930923497267759,0.7502122420907841,0.2846405370290168
22,0.829949494949495,0.0996425655976676,0.2731838356164384,0.1417688311688311,0.1409918032786885,0.4146878338278931,0.2355888086642599,0.4254398907103825,0.7176235900962862,0.1895389779125162
23,0.7632005050505051,0.0756501457725947,0.1452286301369863,0.0,0.0167491803278688,0.1913483679525222,0.1139898916967509,0.3004249544626594,0.6194603851444291,0.0927892594196621
24,0.6256323232323233,0.0460189504373177,0.0223957534246575,0.0,0.0,1.3946587537091988e-05,0.009442238267148,0.1516683060109289,0.4408726272352132,0.0229338241663057
25,0.4116035353535354,0.0106419825072886,0.0,0.0,0.0,0.0,0.0,0.0,0.2094461485557084,0.0107874837592031
26,0.1717363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046824621733149,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0981753246753246,0.0,0.0012596439169139,0.0001924187725631,0.0,0.0,0.014366608921611
39,0.0,0.0001195335276967,0.0106138356164383,0.2991480519480519,0.1707327868852459,0.1147795252225519,0.0517054151624548,0.0,0.0,0.0948342139454309
40,0.0,0.0243647230320699,0.0996142465753424,0.5012623376623376,0.2952131147540983,0.2288454005934718,0.1078321299638989,0.0990533697632058,0.0234206327372764,0.2329563880467735
41,0.1381737373737373,0.0529160349854227,0.1858886301369863,0.5364636363636364,0.380772131147541,0.3191910979228486,0.1703075812274368,0.2874089253187614,0.2217893397524071,0.3652609354699004
42,0.3855565656565656,0.080771720116618,0.2456832876712329,0.5687324675324675,0.3712819672131147,0.3360234421364985,0.1879404332129964,0.4585083788706739,0.4536436038514443,0.4547277609354699
43,0.5950974747474748,0.099868221574344,0.2775583561643835,0.5101779220779221,0.4312786885245901,0.2982445103857566,0.1971176895306859,0.5741329690346084,0.6445986244841816,0.4953859679514941
44,0.7371934343434344,0.1125311953352769,0.2899721917808219,0.5235285714285715,0.3525508196721311,0.2800756676557863,0.1295985559566787,0.6074734061930783,0.7507643741403026,0.4663850584668688
45,0.8206818181818182,0.0962396501457725,0.2562995890410959,0.4242818181818181,0.280455737704918,0.2140765578635015,0.1118768953068592,0.5956304189435337,0.7795893397524071,0.3821918146383716
46,0.8223505050505051,0.0951944606413994,0.1914839726027397,0.2522974025974026,0.1698475409836065,0.133033827893175,0.0880068592057761,0.517975956284153,0.7431022696011005,0.2474702035513209
47,0.7558469696969697,0.0624265306122448,0.0966705479452054,0.0,0.0201475409836065,0.060320474777448,0.0511108303249097,0.3752963570127504,0.6153620357634113,0.0968204850584668
48,0.6182636363636363,0.0314247813411078,0.0190464383561643,0.0,0.0,1.3649851632047478e-05,0.0081772563176895,0.1854072859744991,0.4273262035763411,0.0215509311390212
