Source: GIS_&_Timeseries_Tool weather year 2012; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
1,0.0,0.563508,0.40539,0.2833372093023256,0.6673785714285714,0.6245325581395349,0.0341843749999999,0.2374333333333333,0.8181217391304348
2,0.0,0.594812,0.4052699999999999,0.3530697674418604,0.7195785714285714,0.6387093023255814,0.0338833333333333,0.2584,0.8233765217391305
3,0.0,0.632528,0.41797,0.5040860465116279,0.8010357142857144,0.6466790697674419,0.0367552083333333,0.2764333333333333,0.8174652173913043
4,0.0,0.6459239999999999,0.4457399999999999,0.7153255813953489,0.8435499999999999,0.615453488372093,0.0419552083333333,0.20365,0.8044600000000001
5,0.0,0.6509440000000001,0.48887,0.8418372093023255,0.8340357142857143,0.5565813953488372,0.046003125,0.2017666666666666,0.7859773913043478
6,0.0,0.554404,0.4865899999999999,0.8808093023255814,0.8109571428571429,0.4687093023255814,0.0476114583333333,0.2047666666666666,0.7939660869565217
7,0.0,0.447676,0.4547449999999999,0.8775604651162792,0.76145,0.373053488372093,0.0475541666666666,0.1564833333333333,0.7921495652173913
8,0.0,0.350876,0.42487,0.8644906976744186,0.7212285714285714,0.2806116279069767,0.0520385416666666,0.1781833333333333,0.7832565217391304
9,0.0,0.308836,0.4200549999999999,0.8415046511627907,0.5453071428571429,0.1752860465116279,0.0557791666666666,0.2576333333333333,0.7406408695652174
10,0.0048666666666666,0.280088,0.4018799999999999,0.7984906976744185,0.3622571428571429,0.1211395348837209,0.059,0.2637333333333333,0.7077617391304348
11,0.0390666666666666,0.14012,0.27481,0.6967348837209303,0.1080714285714285,0.0694837209302325,0.0588083333333333,0.2993833333333333,0.7259156521739131
12,0.0506,0.055832,0.210695,0.6260162790697674,0.0326071428571428,0.0392023255813953,0.0642364583333333,0.331,0.7503869565217391
13,0.0476,0.0396479999999999,0.19349,0.5473860465116279,0.01485,0.0197697674418604,0.074140625,0.33435,0.8394417391304347
14,0.0322,0.264648,0.20844,0.4629023255813954,0.0189714285714285,0.0200465116279069,0.083903125,0.3020666666666666,0.8583008695652173
15,0.0147,0.546892,0.22237,0.3526209302325581,0.0177428571428571,0.0374883720930232,0.0916406249999999,0.2870166666666666,0.8559313043478262
16,0.0121666666666666,0.7095600000000001,0.24225,0.2428209302325581,0.0049785714285714,0.0771023255813953,0.0975895833333333,0.3099666666666666,0.8414417391304347
17,0.0302,0.878028,0.3369749999999999,0.1696372093023255,0.0103857142857142,0.1718930232558139,0.1127770833333333,0.3434,0.8095973913043478
18,0.0747333333333333,0.947832,0.51911,0.1242372093023255,0.0935785714285714,0.3405767441860465,0.1443239583333333,0.3812833333333333,0.7776278260869565
19,0.1049666666666666,0.97318,0.6634800000000001,0.0960558139534883,0.2811357142857142,0.5510023255813954,0.1835739583333333,0.4114,0.7109886956521739
20,0.0951333333333333,0.994304,0.760305,0.1150046511627907,0.5227214285714286,0.7741046511627908,0.217903125,0.4247333333333333,0.7004486956521738
21,0.0789333333333333,0.991696,0.77423,0.1589093023255814,0.6787357142857143,0.9290186046511628,0.2475875,0.40875,0.6912991304347825
22,0.0612333333333333,0.985316,0.65834,0.2063511627906977,0.8581214285714286,0.9825906976744184,0.2669822916666666,0.3607499999999999,0.6786547826086956
23,0.0118,0.987512,0.593825,0.2856023255813953,0.7950142857142858,0.9959162790697674,0.255234375,0.2926333333333333,0.5977982608695651
24,0.0606333333333333,0.991148,0.6527999999999999,0.4455744186046512,0.8588357142857143,1.0,0.2589177083333333,0.2642333333333334,0.51704
25,0.0795333333333333,0.997448,0.84816,0.5956674418604652,0.9805,1.0,0.2918239583333333,0.2565833333333333,0.423671304347826
26,0.0594666666666666,0.998504,0.987475,0.7731465116279069,0.9999785714285716,1.0,0.3349572916666667,0.29505,0.343291304347826
27,0.0972,0.998476,0.99935,0.9031767441860464,1.0,1.0,0.3813635416666667,0.3441666666666667,0.2871678260869565
28,0.158,0.997656,1.0,0.9820674418604652,1.0,1.0,0.4340395833333333,0.38145,0.2716130434782609
29,0.2478333333333333,0.995716,1.0,0.9974395348837208,1.0,1.0,0.4781916666666666,0.41845,0.2752243478260869
30,0.3114,0.996736,1.0,0.999039534883721,1.0,1.0,0.5220125,0.4173666666666666,0.3087739130434783
31,0.3444666666666667,0.998372,1.0,0.9989883720930232,1.0,0.9996116279069768,0.555325,0.4354833333333334,0.3373086956521739
32,0.3632333333333333,0.998,1.0,0.9975674418604652,1.0,0.9975534883720932,0.5835489583333333,0.4778166666666666,0.4008278260869565
33,0.3819666666666666,0.997392,1.0,0.991893023255814,1.0,0.9853372093023256,0.6195270833333334,0.5078166666666667,0.4907547826086956
34,0.3863666666666667,0.998424,1.0,0.9844581395348836,1.0,0.986472093023256,0.6573479166666667,0.4981833333333333,0.5765008695652174
35,0.3737999999999999,1.0,1.0,0.9519534883720928,0.9977,0.9690906976744188,0.652471875,0.494,0.6204982608695652
36,0.4544333333333333,1.0,1.0,0.9554302325581396,0.9969928571428572,0.989313953488372,0.67710625,0.6023999999999999,0.7112817391304348
37,0.6589999999999999,1.0,1.0,0.9591116279069768,0.9981,0.9933744186046513,0.711575,0.6798000000000001,0.7773226086956522
38,0.6666666666666666,0.999516,0.999265,0.9636441860465116,0.9999785714285716,0.9846953488372092,0.7383906250000001,0.6639666666666667,0.8451869565217391
39,0.6666666666666666,0.997816,0.996445,0.9698325581395348,1.0,0.9659488372093024,0.756890625,0.6647666666666666,0.8827930434782608
40,0.6666666666666666,0.994964,0.993035,0.9926627906976744,1.0,0.946332558139535,0.7819635416666667,0.7132999999999999,0.8942295652173913
41,0.6666666666666666,0.98954,0.97797,0.9980604651162792,1.0,0.8447906976744186,0.78501875,0.74965,0.8902834782608695
42,0.6666666666666666,0.948864,0.90625,0.994020930232558,1.0,0.7485744186046511,0.8029229166666667,0.7554500000000001,0.876568695652174
43,0.6728999999999999,0.8130240000000001,0.744735,0.993779069767442,0.99975,0.6807558139534884,0.8289989583333334,0.7307166666666666,0.8622913043478261
44,0.6666666666666666,0.657068,0.61286,0.996653488372093,0.9952214285714286,0.6621790697674419,0.8682166666666666,0.7374333333333333,0.8518634782608695
45,0.6666666666666666,0.497188,0.53148,0.9956023255813952,0.9909642857142856,0.6415418604651163,0.8920166666666667,0.8273,0.8500486956521739
46,0.6666,0.413496,0.459285,0.9917767441860466,0.9926714285714284,0.6481697674418605,0.9042489583333334,0.8649166666666667,0.8525669565217391
47,0.6350333333333333,0.291412,0.38155,0.9637534883720932,0.9380642857142856,0.6078604651162791,0.878040625,0.9309166666666666,0.8584808695652174
48,0.5934666666666667,0.249972,0.4389949999999999,0.9657767441860464,0.9564071428571428,0.6247906976744186,0.9130979166666666,0.9844166666666668,0.8660417391304348
