Source: GIS_&_Timeseries_Tool weather year 2018; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
1,0.0,0.9731470588235296,0.9934872727272728,0.913657894736842,0.81586,0.8820561643835617,0.223305303030303,0.34638,0.8559123287671233
2,0.0,0.9820558823529412,0.9959563636363636,0.9303526315789474,0.8450599999999999,0.9079835616438356,0.2668886363636363,0.34164,0.8608945205479452
3,0.0,0.9865558823529412,0.9947945454545456,0.9309789473684212,0.87072,0.920986301369863,0.3049537878787879,0.31042,0.8626342465753424
4,0.0,0.9897029411764706,0.992970909090909,0.9174684210526316,0.89534,0.927435616438356,0.3430212121212121,0.27558,0.8627082191780822
5,0.0,0.9927764705882351,0.9943290909090908,0.9172578947368422,0.92754,0.9419739726027396,0.3779530303030303,0.21318,0.8648082191780821
6,0.0,0.9945235294117648,0.9968363636363636,0.9125,0.93642,0.9435150684931506,0.4198643939393939,0.1553199999999999,0.8599534246575343
7,0.0,0.9963705882352942,0.9980890909090908,0.9026684210526316,0.92494,0.9419657534246576,0.4596333333333333,0.14196,0.8554342465753425
8,0.0,0.995970588235294,0.997990909090909,0.8813315789473685,0.88568,0.940009589041096,0.4960477272727273,0.13978,0.8503
9,0.0,0.994664705882353,0.9970436363636364,0.8507947368421052,0.8539200000000001,0.9360931506849316,0.5407840909090909,0.1395799999999999,0.8442383561643835
10,0.0,0.9942647058823528,0.9964945454545456,0.8294473684210526,0.84792,0.9314068493150685,0.586925,0.1464,0.8326945205479452
11,0.0,0.9776470588235294,0.9943581818181818,0.8464052631578948,0.89768,0.9468315068493152,0.5975651515151515,0.1778799999999999,0.7765068493150685
12,0.0,0.978420588235294,0.9894218181818182,0.856478947368421,0.8936,0.9396506849315068,0.635728787878788,0.1671,0.7506849315068492
13,0.0,0.98285,0.9909890909090908,0.8671842105263159,0.91458,0.9334424657534248,0.6725825757575757,0.1498,0.7049520547945206
14,0.0,0.9861529411764708,0.9945672727272729,0.8705999999999999,0.90252,0.9193534246575344,0.6878954545454545,0.12942,0.6569013698630137
15,0.0,0.9878,0.9964181818181818,0.8571473684210525,0.87342,0.9147164383561645,0.7087136363636364,0.13262,0.6153657534246576
16,0.0,0.9857088235294116,0.9968745454545456,0.8168684210526316,0.79484,0.9096602739726026,0.7214530303030302,0.14506,0.5797534246575343
17,0.0,0.9682,0.9938381818181816,0.7886578947368421,0.66122,0.8814109589041096,0.7365636363636363,0.12008,0.5593328767123288
18,0.0,0.9434411764705882,0.99182,0.7877210526315789,0.6446400000000001,0.8653328767123287,0.7594295454545454,0.10872,0.5466589041095891
19,0.0,0.8981882352941176,0.98802,0.8083842105263157,0.77272,0.8664904109589041,0.7909204545454546,0.1081399999999999,0.544858904109589
20,0.0,0.8421705882352941,0.9845672727272728,0.8322631578947369,0.83908,0.8669342465753425,0.8243840909090909,0.07312,0.5346794520547945
21,0.0,0.7956705882352941,0.9808054545454544,0.8564578947368421,0.8577600000000001,0.8583698630136987,0.8592371212121213,0.0559799999999999,0.5248191780821918
