Source: GIS_&_Timeseries_Tool weather year 2012; usable coordinates,,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,SPP,WECC,Canada
1,0.0158040404040404,0.5872212827988338,0.6250391780821918,0.2495467532467532,0.2067147540983606,0.2168332344213649,0.1364768953068592,0.999491621129326,0.1373995185694635,0.2601180597661325
2,0.0215914141414141,0.6406632653061225,0.6641689041095891,0.3274272727272727,0.2274344262295081,0.259619881305638,0.1865613718411552,1.0,0.1318896836313617,0.2697012559549588
3,0.026920707070707,0.6593889212827988,0.6864334246575343,0.3654766233766234,0.2127295081967213,0.2893949554896142,0.2361140794223826,0.9999384335154826,0.1184169876203576,0.2730985275010827
4,0.0307520202020202,0.6714830903790088,0.7077027397260275,0.4005337662337662,0.194455737704918,0.3277249258160237,0.2869870036101083,0.9995819672131148,0.1079004814305364,0.2812260718925942
5,0.0352459595959595,0.6913793002915452,0.7397982191780821,0.4611753246753247,0.1781622950819672,0.3678100890207715,0.3230176895306859,0.9981795992714024,0.0974501375515818,0.2942781290601992
6,0.0391141414141414,0.6809661807580175,0.763463698630137,0.4838142857142857,0.1562852459016393,0.3923397626112759,0.359097833935018,0.9950551912568306,0.0879406464924346,0.3087571676050238
7,0.0415772727272727,0.6818626822157434,0.7779368493150686,0.4702714285714286,0.1245065573770491,0.418433827893175,0.3616664259927798,0.9906377049180328,0.0794907840440165,0.3187852750108272
8,0.0428762626262626,0.7156443148688046,0.7899760273972602,0.4503181818181818,0.0725967213114754,0.4503821958456973,0.3762512635379061,0.9869140255009108,0.0732066712517194,0.3284862711130359
9,0.0423297979797979,0.7459591836734694,0.8120132876712328,0.4060272727272727,0.0508721311475409,0.4910047477744807,0.3785090252707581,0.9850905282331512,0.0679773727647868,0.3463368124729319
10,0.040720202020202,0.7214518950437318,0.8424326027397261,0.3471571428571429,0.0476934426229508,0.5164596439169139,0.3823270758122744,0.9780639344262294,0.0670197386519945,0.3584939800779558
11,0.0454671717171717,0.726071137026239,0.8729315068493151,0.2819272727272727,0.0606196721311475,0.5950807121661721,0.4138299638989169,0.9537599271402548,0.0688215955983493,0.3640208315288003
12,0.0431388888888888,0.7101163265306122,0.9126235616438356,0.2177987012987012,0.0893163934426229,0.6240608308605341,0.403014440433213,0.9199194899817852,0.0682753094910591,0.3883954525768731
13,0.0435520202020202,0.6783253644314869,0.9178580821917808,0.1555467532467532,0.1379245901639344,0.666140652818991,0.3906364620938628,0.8663132969034608,0.065843810178817,0.4116263750541359
14,0.0474510101010101,0.6098142857142858,0.9200028767123288,0.109864935064935,0.2380540983606557,0.705960237388724,0.3824270758122743,0.8333373406193079,0.0640268913342503,0.4359451710697271
15,0.0491914141414141,0.5417475218658893,0.915432191780822,0.0653051948051948,0.3695967213114754,0.7221222551928783,0.3491884476534296,0.8152579234972678,0.0628167812929848,0.4555553053269813
16,0.0479151515151515,0.454172886297376,0.8938195890410958,0.0273493506493506,0.5195262295081967,0.7087649851632047,0.3248270758122744,0.7868247723132968,0.0657167812929848,0.4725142485924642
17,0.045690404040404,0.4229137026239067,0.915031506849315,0.0117610389610389,0.6414475409836066,0.7349637982195846,0.4191046931407942,0.7212349726775957,0.0692832187070151,0.4789238198354266
18,0.0400833333333333,0.4221685131195335,0.9212246575342466,0.031590909090909,0.7268196721311475,0.7697181008902076,0.4743194945848376,0.7523710382513661,0.0644398211829436,0.4904556084885231
19,0.0291090909090909,0.4064810495626822,0.9377615068493153,0.1023532467532467,0.7815262295081967,0.810553412462908,0.5108465703971119,0.7620584699453552,0.0523458046767537,0.4899381117366825
20,0.019810101010101,0.3938440233236152,0.9479293150684932,0.1826948051948052,0.8221590163934426,0.8478183976261129,0.4825606498194945,0.7644442622950819,0.0493918156808803,0.4945931572109138
21,0.0198353535353535,0.371701166180758,0.9476424657534248,0.2474103896103896,0.8862180327868853,0.8542258160237388,0.4291393501805054,0.7673058287795993,0.0514000687757909,0.5051945430922478
22,0.0237969696969697,0.3668530612244898,0.9532083561643836,0.4103792207792208,0.9597934426229509,0.8917207715133532,0.3486458483754512,0.7668176684881602,0.0549044016506189,0.5165918146383716
23,0.0160727272727272,0.2784466472303207,0.9275438356164384,0.5258974025974026,0.9486803278688524,0.7227685459940653,0.2991169675090253,0.751767213114754,0.0552160935350756,0.5060532698137722
24,0.0219484848484848,0.2653163265306122,0.95357301369863,0.6593051948051948,0.9868836065573772,0.7815130563798218,0.3940436823104692,0.7168036429872495,0.0674060522696011,0.5414138155045474
25,0.0233727272727272,0.3345845481049563,0.9680149315068493,0.6903818181818182,0.9893393442622952,0.839545994065282,0.4954148014440432,0.7132708561020036,0.0847934662998624,0.5815587267215244
26,0.0267247474747474,0.3954623906705539,0.9779215068493152,0.7032909090909091,0.9843344262295084,0.8753091988130564,0.5590429602888086,0.7165429872495446,0.104943810178817,0.6138078822000866
27,0.0316570707070707,0.4357912536443149,0.9813149315068492,0.7327350649350649,0.979283606557377,0.908454005934718,0.620483393501805,0.7173138433515482,0.1146281980742778,0.6462375487223906
28,0.03745,0.4650212827988338,0.9841087671232877,0.7736454545454545,0.97507868852459,0.925439762611276,0.6420685920577618,0.7069597449908925,0.1201018569463548,0.6643602425292334
29,0.0435848484848484,0.4772967930029154,0.9824672602739726,0.7747974025974026,0.933632786885246,0.8927727002967358,0.6465617328519856,0.6949009107468124,0.1205793672627235,0.6762669987007363
30,0.0502378787878787,0.4720941690962099,0.9804316438356164,0.7123662337662338,0.821755737704918,0.8446738872403561,0.6467949458483755,0.6744451730418943,0.11690522696011,0.6813774361195323
31,0.0587767676767676,0.4764539358600583,0.9774393150684932,0.6468415584415584,0.7836475409836066,0.7949958456973293,0.6297032490974729,0.6567451730418943,0.1170822558459422,0.6957880900822867
32,0.0678111111111111,0.4833518950437318,0.9694,0.6445350649350648,0.8091540983606558,0.7708121661721068,0.6076667870036101,0.634415664845173,0.1203602475928473,0.7104641836292768
33,0.0788934343434343,0.4661580174927113,0.9600661643835616,0.6188,0.8567704918032787,0.7809391691394658,0.5874137184115524,0.5983182149362477,0.1245743466299862,0.7215183629276742
34,0.0826570707070707,0.4484830903790087,0.9540228767123288,0.5722155844155844,0.8895704918032787,0.7929281899109791,0.5617920577617328,0.5460867030965392,0.1297962861072902,0.7340461238631442
35,0.112750505050505,0.5181472303206998,0.955199589041096,0.3560194805194805,0.8340081967213114,0.558579821958457,0.5552346570397112,0.5340837887067396,0.1401886519944979,0.7281719792117799
36,0.1098136363636363,0.4554650145772595,0.955107397260274,0.347261038961039,0.7819852459016393,0.6259875370919881,0.4994823104693141,0.4434664845173042,0.1443542640990371,0.7298769164140321
37,0.0944959595959595,0.3854367346938775,0.9514450684931508,0.3757610389610389,0.7640868852459016,0.6473507418397626,0.4808018050541516,0.3773213114754098,0.1478605914718019,0.720180900822867
38,0.0800530303030303,0.3461507288629737,0.9400195890410958,0.4223181818181818,0.7712852459016394,0.6475519287833827,0.4452270758122744,0.3243471766848816,0.1520349381017881,0.711926375054136
39,0.0760373737373737,0.3015842565597667,0.914333698630137,0.4441493506493507,0.8299344262295082,0.7094635014836795,0.3656361010830324,0.279875591985428,0.1543884456671251,0.7066645734084019
40,0.0719171717171717,0.1856548104956268,0.9169265753424658,0.5745142857142858,0.9499098360655738,0.8836946587537091,0.5134617328519856,0.2446431693989071,0.1596420220082531,0.7112394543092248
41,0.0627797979797979,0.1505763848396501,0.9268112328767124,0.729325974025974,0.9590622950819672,0.8931910979228487,0.4871884476534296,0.1815183970856101,0.1663191884456671,0.7107527934170637
42,0.054250505050505,0.131565306122449,0.9176671232876712,0.8097870129870129,0.9572524590163934,0.8875578635014838,0.4969642599277978,0.1584012750455373,0.1631158872077029,0.7002717193590299
43,0.0352924242424242,0.1081483965014577,0.9097760273972604,0.8509948051948052,0.9620737704918032,0.8633804154302671,0.5420851985559567,0.1508879781420765,0.1550888583218707,0.691749848419229
44,0.0327681818181818,0.0871798833819242,0.8929841095890412,0.8530168831168831,0.9677540983606556,0.819826112759644,0.6017906137184116,0.1612083788706739,0.1491120357634112,0.6810551320918147
45,0.0441616161616161,0.0836551020408163,0.8716243835616438,0.6570623376623377,0.9308311475409836,0.7693774480712166,0.6582057761732852,0.1669632058287796,0.148574484181568,0.6754469900389779
46,0.0493398989898989,0.0809492711370262,0.838352191780822,0.5458935064935064,0.722811475409836,0.7196572700296736,0.692032129963899,0.1740830601092896,0.1560705639614855,0.6833413598960589
47,0.0463752525252525,0.0426854227405247,0.6657479452054794,0.434625974025974,0.5493508196721311,0.5732756676557864,0.5634599277978339,0.1928934426229508,0.1665584594222833,0.6792122563880467
48,0.0451393939393939,0.0399297376093294,0.618311506849315,0.4695623376623377,0.5819852459016394,0.6022777448071217,0.6972862815884476,0.2685630236794171,0.1808971114167813,0.7157288869640537
49,0.0396373737373737,0.0580967930029154,0.6030434246575342,0.4989,0.5822295081967213,0.6146937685459941,0.7890613718411552,0.3706526411657559,0.184684181568088,0.720288046773495
50,0.0336444444444444,0.07440583090379,0.5715157534246575,0.4819285714285714,0.5453442622950819,0.5995572700296736,0.8398610108303249,0.4436081967213114,0.1803422283356258,0.7165642702468601
51,0.0283257575757575,0.0816241982507288,0.5140460273972602,0.431661038961039,0.4934852459016393,0.6121011869436201,0.8606,0.4977347905282331,0.1678907152682255,0.7112595495885664
52,0.0234863636363636,0.0847973760932944,0.4523610958904109,0.4061142857142857,0.4261819672131147,0.6173700296735904,0.8716032490974729,0.5447499089253187,0.1557615543328748,0.7008763533997401
53,0.0324510101010101,0.0922008746355685,0.4013410958904109,0.3712090909090909,0.3443147540983606,0.5918083086053413,0.8623093862815885,0.589059927140255,0.1455053645116918,0.6940938068427891
54,0.0282929292929292,0.1047177842565597,0.3534928767123287,0.3499831168831168,0.3651262295081967,0.5842448071216617,0.8608148014440433,0.6437754098360656,0.132181568088033,0.6818617583369424
55,0.0253469696969696,0.1204177842565597,0.3140706849315068,0.3285857142857143,0.4063672131147541,0.5802287833827894,0.8452916967509025,0.6949941712204007,0.1211408528198074,0.668903161541793
56,0.0170858585858585,0.138303498542274,0.2839569863013698,0.3224896103896104,0.443427868852459,0.5723222551928784,0.8120036101083032,0.726883606557377,0.1139942916093535,0.6575496751840624
57,0.0142797979797979,0.1602723032069971,0.2655043835616438,0.3260584415584415,0.4608852459016394,0.5566195845697329,0.7624032490974729,0.7522905282331511,0.1041154057771664,0.6538508445214378
58,0.0135095959595959,0.1875606413994169,0.2501230136986301,0.341664935064935,0.4884540983606557,0.5464973293768546,0.7024736462093862,0.7778123861566485,0.0988856258596973,0.6492451710697271
59,0.0135040404040404,0.2012043731778425,0.2388010958904109,0.2795285714285714,0.7857213114754099,0.4681670623145401,0.5529740072202166,0.7810890710382514,0.0959001375515818,0.5755818103074923
60,0.0165151515151515,0.210536443148688,0.2381365753424657,0.3049935064935065,0.7731983606557378,0.4641264094955489,0.5305061371841155,0.7933952641165756,0.0971746217331499,0.5912103941100043
61,0.0162353535353535,0.2200457725947522,0.2553,0.2956103896103896,0.6883377049180328,0.4895614243323442,0.5051581227436823,0.7925994535519125,0.0962939477303989,0.5839019488956257
62,0.0137222222222222,0.2332623906705539,0.2879934246575342,0.3072285714285714,0.5475311475409836,0.4713593471810088,0.4358494584837545,0.7890224043715847,0.0964480742778541,0.561867042009528
63,0.0094126262626262,0.2601804664723032,0.3165802739726027,0.3577974025974026,0.4907524590163934,0.539119881305638,0.4375072202166065,0.7939218579234972,0.0957852132049518,0.5339863577306193
64,0.0069883838383838,0.251804081632653,0.3267510958904109,0.4324246753246753,0.4613721311475409,0.5840652818991098,0.358497833935018,0.802664116575592,0.0933955295735901,0.4900891294932871
65,0.0059868686868686,0.1610020408163265,0.3139205479452054,0.4647025974025974,0.4559606557377049,0.6165103857566766,0.2760519855595668,0.7385384335154828,0.0855502063273727,0.4678158077089649
66,0.0063469696969696,0.1927230320699708,0.3205802739726027,0.4705571428571428,0.4760459016393443,0.6675255192878338,0.2456808664259928,0.7047901639344263,0.0788213892709766,0.4420683412732785
67,0.0037025252525252,0.2593679300291545,0.3274546575342466,0.5255662337662338,0.5116590163934427,0.7029581602373887,0.2359350180505415,0.6658805100182149,0.0661960110041265,0.4158617150281507
68,0.0014191919191919,0.3323685131195335,0.3417142465753425,0.5530025974025974,0.5510934426229508,0.7030154302670624,0.228185559566787,0.6335597449908925,0.0591204264099037,0.402290385448246
69,0.0009732323232323,0.407101749271137,0.3679005479452055,0.5272922077922078,0.5550311475409836,0.6737086053412463,0.2193974729241877,0.6245562841530055,0.0616784731774415,0.3912582503248159
70,0.001040404040404,0.4869446064139941,0.3986604109589041,0.4686428571428572,0.4995377049180328,0.6292605341246291,0.2106361010830325,0.6655322404371585,0.0638252407152682,0.4192372022520571
71,0.0001262626262626,0.4642384839650146,0.4769347945205479,0.4513662337662338,0.3172032786885246,0.3563029673590504,0.1085880866425992,0.6764821493624772,0.048315749656121,0.4372345604157644
72,0.0005060606060606,0.5331874635568513,0.6310554794520548,0.4855311688311688,0.3039901639344262,0.3450792284866469,0.1028649819494584,0.7543049180327869,0.0489822558459422,0.4799934603724556
73,0.0011964646464646,0.6724072886297376,0.7044463013698631,0.5359805194805195,0.2897245901639344,0.3291175074183976,0.1126317689530686,0.8323482695810565,0.0509396836313617,0.4946598527501082
74,0.0021545454545454,0.7422104956268222,0.7184393150684931,0.5497298701298702,0.2622344262295082,0.293113353115727,0.1114314079422382,0.8550222222222222,0.0606449105914718,0.5025611087050672
75,0.0030156565656565,0.7728486880466473,0.729157397260274,0.5005493506493506,0.2326704918032786,0.2583827893175074,0.0987797833935018,0.866575227686703,0.0645536451169188,0.5053358163707233
76,0.0042313131313131,0.796869970845481,0.7250268493150684,0.5156337662337662,0.2141852459016393,0.2271916913946587,0.0805584837545126,0.8719384335154827,0.0716097661623108,0.5012890428757037
77,0.0066,0.8125037900874637,0.6964071232876713,0.5444207792207792,0.1968786885245901,0.2190827893175074,0.0724126353790613,0.8672094717668488,0.0764,0.4945330446080554
78,0.0093525252525252,0.8282979591836734,0.6766064383561644,0.4954480519480519,0.1935377049180328,0.2219501483679525,0.0709324909747292,0.8590426229508197,0.0867480055020632,0.5045428757037679
79,0.0102661616161616,0.8215632653061224,0.6618580821917809,0.4052532467532467,0.1838934426229508,0.21216646884273,0.0748559566787003,0.8467151183970857,0.0860123796423658,0.5005105240363793
80,0.012010606060606,0.7987822157434402,0.6439532876712328,0.3525610389610389,0.1707901639344262,0.2106557863501483,0.081125631768953,0.8440533697632058,0.0911223521320495,0.5001935036812473
81,0.0128267676767676,0.74642944606414,0.6209608219178082,0.3077155844155844,0.1276524590163934,0.2108094955489614,0.091813357400722,0.8541854280510017,0.0984030261348005,0.4985730186227803
82,0.0129090909090909,0.6685128279883382,0.5957342465753425,0.2738662337662338,0.0961573770491803,0.236573293768546,0.1033577617328519,0.8389003642987249,0.1046547455295736,0.4932489389346037
83,0.0233989898989899,0.6090775510204082,0.5951060273972603,0.2730974025974026,0.0668639344262295,0.2956682492581602,0.118554512635379,0.8159591985428051,0.1108557771664374,0.4868597661325249
84,0.0200015151515151,0.5274145772594752,0.5423687671232876,0.2407545454545454,0.0731163934426229,0.3382611275964391,0.1155588447653429,0.8094750455373406,0.1179511004126547,0.4782362927674317
85,0.0168989898989899,0.4717148688046647,0.5048235616438357,0.2265350649350649,0.0743327868852459,0.3634860534124629,0.1131382671480144,0.7927071038251365,0.1241103851444291,0.4524764833261152
86,0.0176131313131313,0.437067638483965,0.486158904109589,0.2108103896103896,0.0774786885245901,0.3553661721068249,0.1124830324909747,0.7677420765027323,0.1298225584594222,0.4318507145950628
87,0.0192070707070707,0.3992758017492712,0.4769738356164383,0.1772545454545454,0.0889180327868852,0.3482047477744807,0.0856137184115523,0.7374367941712204,0.1337091471801925,0.4092497618016457
88,0.0208166666666666,0.3135166180758017,0.4061556164383562,0.1326116883116883,0.1057786885245901,0.2593175074183976,0.0391826714801444,0.6946737704918032,0.1399057771664374,0.3990501082719792
89,0.0204176767676767,0.2208230320699708,0.2697620547945205,0.1060025974025974,0.1356901639344262,0.2701635014836795,0.0381223826714801,0.5918921675774135,0.1387142365887207,0.3797291901255955
90,0.0175141414141414,0.2232134110787172,0.2617402739726027,0.0916090909090909,0.159127868852459,0.2902513353115727,0.0516787003610108,0.4921918032786885,0.1271708390646492,0.3547726721524469
91,0.009310101010101,0.2318766763848396,0.2521471232876712,0.082938961038961,0.168072131147541,0.2816347181008902,0.072038989169675,0.429924408014572,0.1176827372764786,0.3408341273278475
92,0.0048060606060606,0.2110830903790087,0.2492710958904109,0.0710376623376623,0.1802098360655737,0.2714872403560831,0.094667870036101,0.3991491803278689,0.1082134112792297,0.3337625378951927
93,0.0050570707070707,0.1880743440233236,0.2533279452054794,0.0682870129870129,0.1908704918032787,0.2490261127596439,0.1087765342960288,0.4015985428051001,0.1047054332874828,0.3317350801212646
94,0.0054929292929292,0.1760638483965014,0.2283849315068493,0.0641376623376623,0.1853786885245901,0.2447026706231453,0.1097667870036101,0.47004043715847,0.1121156808803301,0.3242049372022521
95,0.0042949494949494,0.1603256559766764,0.1817931506849315,0.0456220779220779,0.1337786885245901,0.2149281899109792,0.1490086642599278,0.4074544626593807,0.1072650618982118,0.2784806409701169
96,0.0048964646464646,0.144237609329446,0.256152602739726,0.0835896103896104,0.2363409836065574,0.3362225519287833,0.281629963898917,0.4850475409836066,0.1286413342503438,0.3168183629276743
97,0.0069924242424242,0.1597247813411078,0.3069009589041095,0.1183012987012987,0.3135590163934426,0.4144937685459941,0.3818913357400722,0.5790211293260474,0.1458442916093535,0.3429064097011693
98,0.0100525252525252,0.1911087463556851,0.3307821917808219,0.1540766233766233,0.3445262295081967,0.4557548961424332,0.4200393501805054,0.6244147540983607,0.1608117606602476,0.3493301862278042
99,0.0110590909090909,0.2030982507288629,0.3334375342465753,0.1841168831168831,0.3396918032786885,0.493993471810089,0.4246812274368231,0.6295936247723133,0.1675443603851444,0.3590915980944132
100,0.0102712121212121,0.1915259475218658,0.3111443835616438,0.1993701298701298,0.3388032786885246,0.4915753709198813,0.4120447653429602,0.6388887067395265,0.1677171251719394,0.3668634473798181
101,0.0120590909090909,0.1694725947521866,0.298462602739726,0.2012207792207792,0.3161377049180328,0.4565480712166171,0.4013657039711191,0.6458020036429872,0.1667550894085282,0.3701810307492421
102,0.0161762626262626,0.1432110787172011,0.2916321917808219,0.1978324675324675,0.2861311475409836,0.4258578635014837,0.3821,0.649031329690346,0.1653933975240715,0.3642692074491122
103,0.0198833333333333,0.1263868804664723,0.2817887671232877,0.1831922077922078,0.2600688524590164,0.3823397626112759,0.380854512635379,0.6613256830601092,0.1630007565337001,0.3566318752706799
104,0.021990404040404,0.1098583090379008,0.2866606849315068,0.1616987012987013,0.2439163934426229,0.3437611275964392,0.3678238267148014,0.679304553734062,0.1599899587345254,0.3373205716760502
105,0.0217045454545454,0.0948725947521865,0.2993238356164384,0.1375012987012987,0.2225475409836065,0.3032744807121662,0.3458657039711191,0.7097191256830602,0.1554547455295736,0.3259352100476396
106,0.0210242424242424,0.0846533527696793,0.2958915068493151,0.1217207792207792,0.212472131147541,0.262573293768546,0.3310425992779783,0.7319712204007286,0.1551381705639614,0.3166151147682979
107,0.016940909090909,0.0923437317784256,0.2664436986301369,0.0699051948051948,0.1782868852459016,0.198360534124629,0.3470765342960288,0.7490016393442623,0.1417881705639614,0.3409882200086617
108,0.012010606060606,0.0796320699708454,0.2598821917808219,0.090190909090909,0.2376196721311475,0.2054362017804154,0.3034935018050541,0.7493036429872496,0.1516118982118294,0.3267450411433521
109,0.0123767676767676,0.0746813411078717,0.2797575342465753,0.1144168831168831,0.3036475409836066,0.1884308605341246,0.2579386281588448,0.7186930783242259,0.1564831499312242,0.3208355132091814
110,0.0122181818181818,0.0703979591836734,0.3146213698630137,0.1296558441558441,0.3320032786885246,0.1734991097922848,0.2164039711191335,0.7138207650273224,0.1537224209078404,0.3153002165439584
111,0.0116590909090909,0.0695075801749271,0.3496830136986301,0.0998974025974026,0.2774934426229508,0.1395985163204747,0.1587281588447653,0.7058803278688525,0.1469174002751031,0.3169637505413599
112,0.0105626262626262,0.0689443148688046,0.3340787671232876,0.0824805194805194,0.4086524590163934,0.0890878338278931,0.0536057761732852,0.6896684881602914,0.1400049518569463,0.3078405803378086
113,0.0094454545454545,0.0475032069970845,0.2776691780821917,0.1079727272727272,0.5520311475409837,0.1016780415430267,0.0477588447653429,0.6053071038251366,0.1301883081155433,0.3014663057600693
114,0.0072696969696969,0.0277131195335276,0.2483058904109588,0.1913831168831168,0.6131672131147541,0.1427311572700296,0.066013357400722,0.500287795992714,0.1145881017881705,0.2767198787353833
115,0.0045237373737373,0.0394294460641399,0.2585439726027397,0.3062831168831169,0.566588524590164,0.1641261127596439,0.0990884476534296,0.4435724954462659,0.1039506189821183,0.2627157210913815
116,0.0024257575757575,0.0529527696793002,0.288021506849315,0.4043337662337662,0.5620688524590164,0.1854750741839762,0.0966079422382671,0.4287309653916211,0.1045285419532324,0.2472508445214378
117,0.0065176767676767,0.0625402332361516,0.329551095890411,0.3517701298701299,0.4317672131147541,0.1887189910979228,0.0896588447653429,0.4134761384335155,0.1147689133425034,0.2333439584235599
118,0.0142853535353535,0.0656801749271137,0.418771506849315,0.3353272727272727,0.2289229508196721,0.1670958456973293,0.078985559566787,0.4170051001821493,0.1202171939477304,0.2386029449978345
119,0.0129621212121212,0.0467425655976676,0.5528106849315069,0.3279779220779221,0.1162262295081967,0.2310620178041543,0.0534945848375451,0.4490162112932604,0.1119801925722145,0.255596015591165
