Source: GIS_&_Timeseries_Tool weather year 2012; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
1,0.0691208333333333,0.5028199999999999,0.173683606557377,0.3057388059701492,0.886121052631579,0.6819684210526316,0.1264211604095563,0.4825269230769231,0.6325527704485487
2,0.0662611111111111,0.5221,0.1864672131147541,0.4416238805970149,0.909242105263158,0.6164087719298246,0.0976402730375426,0.5750942307692308,0.6201850483729111
3,0.0605625,0.5521622222222222,0.2309819672131147,0.6152238805970149,0.8750315789473684,0.5696842105263158,0.0800078498293515,0.5422461538461538,0.621035708003518
4,0.0434944444444444,0.5697822222222222,0.2904737704918033,0.8029402985074626,0.9045263157894736,0.5235105263157894,0.0696406143344709,0.4534192307692307,0.635261565523307
5,0.0299861111111111,0.5873355555555555,0.3514672131147541,0.9195358208955224,0.8992157894736842,0.4715263157894737,0.0640559726962457,0.4666519230769231,0.6509461741424802
6,0.0244791666666666,0.5316622222222223,0.3677065573770491,0.952894776119403,0.895736842105263,0.4177543859649123,0.0597604095563139,0.4835615384615384,0.6629009674582234
7,0.0232111111111111,0.4405844444444444,0.3466704918032787,0.9516097014925372,0.8808894736842104,0.3609315789473684,0.0577566552901023,0.4078230769230769,0.686806948109059
8,0.0257138888888888,0.3055644444444444,0.2884377049180328,0.9328141791044776,0.8664894736842106,0.3036754385964912,0.0550778156996587,0.4634903846153846,0.6976511873350923
9,0.0295527777777777,0.2193155555555555,0.2427590163934426,0.9045925373134328,0.7601631578947368,0.216898245614035,0.0516757679180887,0.5564230769230769,0.7008969217238347
10,0.0355472222222222,0.1819844444444444,0.2097065573770491,0.8591171641791046,0.5766052631578947,0.1445421052631579,0.0491255972696245,0.5611884615384615,0.7003661389621811
11,0.0309944444444444,0.1213933333333333,0.1313491803278688,0.7688940298507463,0.2550736842105263,0.0721842105263157,0.048837542662116,0.5299192307692308,0.7222424802110818
12,0.0370819444444444,0.0474133333333333,0.1082622950819672,0.7058671641791046,0.1275105263157894,0.0430543859649122,0.0504546075085324,0.58155,0.7128974494283201
13,0.0264708333333333,0.0140644444444444,0.0891344262295081,0.602684328358209,0.0421052631578947,0.0272543859649122,0.0553228668941979,0.6246423076923077,0.7213408970976253
14,0.0143208333333333,0.0236711111111111,0.0788606557377049,0.4726723880597014,0.0056421052631578,0.0291561403508771,0.0579522184300341,0.6084692307692308,0.7277944591029024
15,0.0137902777777777,0.1700644444444444,0.0826327868852458,0.3351194029850746,0.0066315789473684,0.0547017543859649,0.0601358361774744,0.5885961538461538,0.7321548812664908
16,0.0161305555555555,0.3571733333333333,0.0880262295081967,0.2272186567164179,0.0175105263157894,0.0915403508771929,0.0630078498293515,0.5871865384615385,0.7221206684256816
17,0.0234125,0.5539133333333334,0.0919065573770491,0.1613276119402985,0.039178947368421,0.1524578947368421,0.073936518771331,0.5949923076923077,0.6932587510993843
18,0.0490388888888888,0.7511155555555556,0.1337885245901639,0.1179567164179104,0.1361157894736842,0.2724368421052631,0.1016928327645051,0.6268596153846153,0.6639131046613896
19,0.0812430555555555,0.8786666666666666,0.2406868852459016,0.0843283582089552,0.3065,0.4196842105263158,0.1425051194539249,0.6761442307692308,0.6362353562005276
20,0.0952847222222222,0.9509488888888888,0.3920311475409835,0.0788514925373134,0.4861210526315789,0.6066684210526316,0.1812928327645051,0.7083557692307692,0.618463676341249
21,0.0958652777777777,0.9864288888888888,0.5489819672131148,0.0971462686567164,0.5648315789473685,0.789738596491228,0.208620819112628,0.70195,0.5985661389621811
22,0.08555,0.9917,0.635372131147541,0.1505082089552238,0.6662736842105264,0.908557894736842,0.2273191126279863,0.6834173076923077,0.5864484608619174
23,0.0266708333333333,0.9972088888888888,0.528127868852459,0.2591358208955224,0.730278947368421,0.9580736842105264,0.2518358361774744,0.6588769230769231,0.5418839929639402
24,0.0515833333333333,0.9944733333333332,0.4605295081967213,0.4548634328358209,0.8246473684210527,0.991157894736842,0.2721904436860068,0.6690961538461538,0.5006281442392261
25,0.0688638888888888,0.9976533333333332,0.5912639344262295,0.6628664179104478,0.9488736842105264,0.9979122807017544,0.2988440273037542,0.6572423076923077,0.4607708003518029
26,0.0778402777777777,0.9997911111111112,0.8265836065573771,0.8367171641791045,0.9991473684210526,0.9984140350877192,0.3251962457337884,0.6644192307692307,0.4340258575197889
27,0.1033694444444444,0.9999377777777778,0.9746573770491804,0.920010447761194,1.0,0.9996175438596492,0.3637856655290102,0.6611865384615385,0.4148161829375549
28,0.1295208333333333,0.9989422222222222,0.9987426229508196,0.9710970149253731,1.0,0.9999105263157896,0.4040914675767917,0.6822730769230769,0.39405672823219
29,0.1545069444444444,0.9987422222222222,1.0,0.9923567164179103,1.0,0.9999473684210526,0.4541382252559727,0.7044596153846154,0.3942807387862796
30,0.1722055555555555,0.9994644444444444,1.0,0.997420895522388,1.0,0.999957894736842,0.5035013651877134,0.7043807692307692,0.3982788038698329
31,0.1911805555555555,0.9997888888888888,1.0,0.9988014925373137,1.0,0.9999929824561404,0.5494296928327645,0.7341653846153846,0.390831926121372
32,0.2091805555555555,0.9994955555555556,1.0,0.9985380597014926,1.0,1.0,0.5846924914675767,0.7841942307692308,0.3915908531222515
33,0.2245222222222222,0.9989822222222222,1.0,0.9979283582089552,1.0,0.9995333333333332,0.6250204778156997,0.8206846153846155,0.403163852242744
34,0.2446583333333333,0.9997155555555556,1.0,0.995037313432836,1.0,0.9989473684210526,0.6603542662116041,0.8263961538461538,0.4176423922603342
35,0.2478347222222222,1.0,1.0,0.9730955223880596,0.9992631578947369,0.952557894736842,0.6775525597269624,0.82975,0.3998279683377309
36,0.2644097222222222,1.0,1.0,0.9655410447761194,0.9999631578947368,0.9379228070175438,0.7026883959044369,0.8797576923076923,0.4524079155672822
37,0.2593152777777778,1.0,1.0,0.9706514925373132,0.9998263157894736,0.951322807017544,0.7196389078498293,0.8912826923076923,0.5383571679859279
38,0.2503041666666666,1.0,1.0,0.9744589552238804,1.0,0.9432245614035089,0.7351631399317407,0.9014865384615384,0.6431874230430958
39,0.2403236111111111,0.99956,0.999977049180328,0.9786865671641792,1.0,0.908019298245614,0.7481211604095563,0.9200173076923076,0.7204262093227792
40,0.2402777777777777,0.9989066666666668,0.9997180327868852,0.9926328358208956,1.0,0.871861403508772,0.7640064846416382,0.940671153846154,0.7708496921723834
41,0.2620777777777777,0.9983044444444444,0.9978016393442624,0.9978477611940298,1.0,0.8083859649122808,0.7640337883959044,0.9623,0.8153350923482849
42,0.2833944444444444,0.9923511111111112,0.9861819672131148,0.9984328358208956,1.0,0.7343561403508772,0.7696924914675768,0.9680365384615384,0.8412635883905013
43,0.2972166666666667,0.9361311111111112,0.930327868852459,0.9970783582089552,0.9994263157894736,0.6543561403508772,0.7756952218430033,0.9680442307692309,0.8599854881266491
44,0.3102055555555555,0.8305933333333333,0.8463295081967214,0.9965328358208956,0.995742105263158,0.6427140350877193,0.791862457337884,0.9649461538461538,0.8753790677220756
