Source: GIS_&_Timeseries_Tool weather year 2017; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
1,0.3095666666666666,0.2715176470588235,0.7809690909090908,0.9655157894736842,1.0,0.8137917808219177,0.2396969696969697,0.6273799999999999,0.5272424657534247
2,0.3590333333333333,0.2324794117647058,0.7219254545454545,0.9934789473684212,1.0,0.8113342465753425,0.2387893939393939,0.6257,0.507758904109589
3,0.3712666666666666,0.2011735294117647,0.6901472727272727,0.993457894736842,0.99978,0.8025369863013698,0.2361590909090909,0.5292399999999999,0.4935424657534246
4,0.4020999999999999,0.1638382352941176,0.6828927272727273,0.9815684210526316,0.97896,0.8177657534246575,0.2451022727272727,0.4011599999999999,0.4900657534246575
5,0.5024000000000001,0.1275911764705882,0.6891581818181818,0.9801105263157894,0.95304,0.8617794520547946,0.2652545454545454,0.3343399999999999,0.4866835616438356
6,0.5383333333333333,0.0965441176470588,0.6943109090909091,0.9846578947368422,0.95702,0.8585260273972604,0.3016492424242424,0.3195,0.4553643835616438
7,0.4288666666666667,0.0825941176470588,0.6903218181818181,0.9847052631578946,0.97516,0.8368575342465754,0.3381196969696969,0.40182,0.4265150684931507
8,0.5114333333333333,0.0740117647058823,0.6652218181818182,0.9803894736842106,0.98046,0.814058904109589,0.3652007575757575,0.44482,0.4529945205479451
9,0.5650333333333334,0.0734676470588235,0.6218236363636364,0.955878947368421,0.9408999999999998,0.7649739726027397,0.3889159090909091,0.4491799999999999,0.4923479452054795
10,0.6037666666666667,0.0773558823529411,0.5884690909090909,0.9387947368421052,0.92558,0.6834561643835616,0.396555303030303,0.4578,0.5337917808219178
11,0.4311666666666667,0.1115205882352941,0.6237490909090908,0.8918842105263157,0.95312,0.7087534246575342,0.3765378787878788,0.32748,0.5606493150684931
12,0.4823333333333333,0.091835294117647,0.7595872727272727,0.8988157894736842,0.91922,0.6549671232876713,0.3987189393939394,0.34326,0.6132972602739726
13,0.4104,0.072585294117647,0.7187581818181819,0.9040736842105264,0.87178,0.636886301369863,0.3903590909090909,0.39578,0.6586780821917808
14,0.4082333333333333,0.0861147058823529,0.6135963636363636,0.9000263157894737,0.8351200000000001,0.5356013698630137,0.383710606060606,0.4302799999999999,0.6739671232876712
15,0.4242333333333333,0.1915647058823529,0.5635381818181818,0.8793263157894737,0.8198399999999999,0.3810369863013698,0.4012522727272727,0.44926,0.6595917808219178
16,0.4166333333333333,0.3086176470588235,0.5196018181818182,0.864578947368421,0.68214,0.2342630136986301,0.4259727272727273,0.47092,0.6392356164383561
17,0.3689333333333333,0.3283647058823529,0.5082090909090909,0.8864157894736842,0.50494,0.1534,0.4471136363636363,0.4646,0.6262397260273972
18,0.3665666666666666,0.262185294117647,0.5221654545454546,0.865478947368421,0.4056,0.1083246575342465,0.4661871212121212,0.4337399999999999,0.6277438356164383
19,0.4466666666666667,0.1478735294117647,0.510430909090909,0.8104894736842105,0.29966,0.0679356164383561,0.4741227272727273,0.4222599999999999,0.6244493150684932
