Source: GIS_&_Timeseries_Tool weather year 2018; usable coordinates,,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,SPP,WECC,Canada
1,0.308786,0.0983281853281853,0.0,0.0,0.0,0.0,0.0,0.0008635922330097,0.1680156593406593,0.0546194460473167
2,0.091968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042750915750915,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.1791762711864407,0.0167478260869565,0.0221141732283464,0.0160516746411483,0.0,0.0,0.0088782458165031
15,0.0,0.0,0.0352845173041894,0.3704779661016949,0.2924478260869565,0.2799795275590551,0.1155851674641148,0.0,0.0,0.0239294287362954
16,0.0,0.1648652509652509,0.3064072859744991,0.5904949152542373,0.5064934782608695,0.5072716535433072,0.2137842105263158,0.1603264563106796,0.0421358974358974,0.0477957299480669
17,0.186648,0.4037934362934363,0.5478639344262296,0.7275644067796609,0.6673586956521739,0.682703937007874,0.296899043062201,0.4189912621359223,0.2946168498168498,0.1506494518176572
18,0.4282446666666666,0.6021451737451737,0.7285289617486339,0.7883406779661016,0.7483934782608695,0.7890279527559054,0.3681296650717703,0.624796359223301,0.5305282967032967,0.3695663012117715
19,0.631814,0.7465694980694981,0.8218664845173042,0.7585694915254237,0.7445695652173913,0.8021759842519686,0.3865368421052631,0.7585235436893204,0.704557967032967,0.5304614541257935
20,0.7519273333333334,0.7831305019305019,0.8396264116575592,0.6592932203389831,0.6734804347826087,0.7462196850393701,0.3569918660287081,0.8202839805825243,0.7969164835164835,0.6018189844200807
21,0.7946886666666667,0.7899907335907336,0.7797408014571949,0.4824542372881356,0.5068869565217391,0.643238188976378,0.3159698564593301,0.8085470873786408,0.8230934981684981,0.607932256203116
22,0.7891673333333333,0.7221563706563706,0.6476648451730419,0.2420338983050847,0.2810565217391304,0.4759811023622047,0.2336674641148325,0.7176519417475727,0.7810534798534798,0.5273902481246394
23,0.707518,0.5858324324324324,0.4401468123861566,0.0,0.0109434782608695,0.2472251968503937,0.1348952153110048,0.5489830097087379,0.6635355311355311,0.4045960761684939
24,0.5557246666666666,0.3731359073359073,0.1977785063752276,0.0,0.0,0.0231401574803149,0.0314444976076555,0.3012626213592232,0.4848424908424908,0.2283484131563762
25,0.338464,0.1337857142857142,0.0,0.0,0.0,0.0,0.0,0.0024291262135922,0.2499808608058608,0.0481548759376803
26,0.1106833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00745,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.1767762711864406,0.0178347826086956,0.0262062992125984,0.0038162679425837,0.0,0.0,0.00720346220427
39,0.0,0.0,0.0293242258652094,0.3694881355932203,0.2755369565217391,0.3018763779527559,0.1233712918660287,0.0,0.0,0.0203909405654933
40,0.0,0.1738768339768339,0.2725648451730419,0.5862254237288136,0.4698413043478261,0.5460102362204724,0.2525784688995215,0.1368618932038834,0.0386653846153846,0.0372266012694749
41,0.0855993333333333,0.4093590733590733,0.4941801457194899,0.7444118644067796,0.5936586956521739,0.7255192913385827,0.4023688995215311,0.3825203883495146,0.2683119047619047,0.107035372186959
42,0.2495966666666667,0.6029301158301158,0.6522125683060109,0.8046000000000001,0.6361478260869565,0.8290889763779528,0.5261311004784689,0.6038041262135923,0.4953801282051282,0.2722875360646278
43,0.4129966666666667,0.737811583011583,0.7358089253187613,0.7683271186440678,0.5891260869565218,0.859198031496063,0.6301325358851675,0.7393635922330096,0.6629785714285715,0.405303346797461
44,0.5292046666666667,0.7968586872586872,0.7308349726775957,0.6359983050847458,0.5079304347826087,0.8216925196850394,0.5232334928229665,0.750672572815534,0.7601838827838828,0.4628517599538373
45,0.6329400000000001,0.7968915057915058,0.6568867030965392,0.4426847457627119,0.3707521739130435,0.7083070866141732,0.461477033492823,0.7360453883495145,0.7914771978021978,0.4761579919215233
46,0.6425346666666667,0.7407980694980695,0.5188081967213114,0.199693220338983,0.2354782608695652,0.5187169291338583,0.3580287081339713,0.681746359223301,0.7442065934065933,0.4194121754183497
47,0.5645346666666666,0.6030918918918918,0.3269335154826958,0.0,0.0137369565217391,0.26905,0.2045521531100478,0.5320919902912622,0.6302307692307693,0.3231260819388343
48,0.401096,0.3887621621621622,0.1296963570127504,0.0,0.0,0.0236232283464566,0.0659210526315789,0.3016347087378641,0.4366271978021978,0.1751171956145412
49,0.2343006666666666,0.1521667953667953,0.0,0.0,0.0,0.0,0.0,0.0063657766990291,0.1996291208791208,0.0202703404500865
