Source: GIS_&_Timeseries_Tool weather year 2015; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
1,0.0789333333333333,0.6620882352941176,0.3745672727272727,0.1406052631578947,0.30576,0.1221246575342465,0.3228348484848485,0.1966,0.6746917808219178
2,0.1090333333333333,0.7127147058823529,0.4779163636363636,0.1655052631578947,0.40844,0.1218424657534246,0.3332575757575757,0.2097,0.6573164383561644
3,0.1218,0.726914705882353,0.5874418181818182,0.1887842105263157,0.5688,0.1324602739726027,0.3324340909090909,0.16514,0.6210219178082192
4,0.0963333333333333,0.7255764705882353,0.5825145454545454,0.2588894736842105,0.6908799999999999,0.1720465753424657,0.3175871212121212,0.15302,0.5949301369863014
5,0.0596333333333333,0.7808529411764705,0.5679236363636364,0.3508105263157894,0.82128,0.2489767123287671,0.2951962121212121,0.1777,0.5591972602739725
6,0.0390666666666666,0.7879235294117647,0.5707654545454546,0.4003315789473684,0.94544,0.3546643835616438,0.2749318181818181,0.17274,0.518354794520548
7,0.0301,0.7554117647058823,0.5761872727272728,0.4708631578947369,0.97584,0.4562369863013699,0.2637962121212121,0.16984,0.4851972602739726
8,0.0261333333333333,0.7040352941176471,0.5910163636363636,0.6267315789473684,0.9765,0.4949630136986301,0.2563909090909091,0.16328,0.4642328767123288
9,0.0249666666666666,0.65015,0.6232236363636363,0.8089421052631579,0.97796,0.5056123287671233,0.2570696969696969,0.14822,0.4549397260273972
10,0.0330333333333333,0.5682558823529411,0.6509036363636364,0.9037894736842106,0.98788,0.4807876712328767,0.2586765151515151,0.1446599999999999,0.456945205479452
11,0.0552666666666666,0.6382058823529412,0.4114490909090909,0.9228473684210524,0.99958,0.4713219178082192,0.225010606060606,0.1377,0.4480095890410959
12,0.0502333333333333,0.6056588235294118,0.4130981818181818,0.9224263157894736,0.99442,0.4028506849315069,0.219215909090909,0.16562,0.4568205479452055
13,0.0568333333333333,0.5838588235294118,0.4260527272727272,0.9175789473684212,0.9277999999999998,0.3340041095890411,0.2079227272727272,0.1488799999999999,0.4838232876712328
14,0.0524333333333333,0.5500205882352942,0.4521636363636364,0.903542105263158,0.8069200000000001,0.3013082191780822,0.1880416666666666,0.1440799999999999,0.528972602739726
15,0.0500666666666666,0.4908323529411765,0.47464,0.8769421052631579,0.7327,0.2935383561643835,0.1684765151515151,0.17152,0.5689232876712329
16,0.0375,0.5098676470588235,0.4618636363636363,0.8244473684210526,0.82014,0.2619383561643836,0.1493333333333333,0.17138,0.5911246575342466
17,0.0324666666666666,0.6271117647058824,0.4391345454545454,0.8129894736842105,0.8535600000000001,0.2477191780821918,0.1238174242424242,0.15026,0.604382191780822
18,0.0326,0.6894088235294118,0.4357927272727272,0.8531842105263158,0.80576,0.2471643835616438,0.0997590909090909,0.1226,0.6060191780821919
19,0.0313333333333333,0.6767176470588234,0.4213327272727273,0.8936736842105264,0.85602,0.2724438356164383,0.0852507575757575,0.0894399999999999,0.6253205479452055
20,0.0312,0.6572970588235294,0.4243127272727273,0.9174631578947368,0.87468,0.3499630136986301,0.0776007575757575,0.06552,0.6452575342465754
21,0.0332,0.6299382352941176,0.4548254545454545,0.926557894736842,0.95694,0.4379684931506849,0.0784340909090909,0.06466,0.6727095890410959
22,0.0287,0.6116558823529411,0.5118199999999999,0.9295105263157892,0.99052,0.5059767123287672,0.0920772727272727,0.0819999999999999,0.702245205479452
23,0.0164,0.5335323529411765,0.3203454545454545,0.9061842105263158,0.92868,0.5836150684931507,0.0740643939393939,0.06622,0.7003164383561644
24,0.0099,0.4947470588235294,0.447210909090909,0.9363947368421052,0.96676,0.6630602739726027,0.0845249999999999,0.05932,0.7375041095890411
25,0.0067,0.5253764705882353,0.5741145454545454,0.9518210526315788,0.98662,0.7005931506849314,0.0959242424242424,0.06358,0.7315232876712329
26,0.0002666666666666,0.5412764705882354,0.6537436363636363,0.9697631578947368,0.99792,0.752872602739726,0.1126287878787878,0.0667799999999999,0.7263383561643836
27,0.0,0.5091647058823529,0.7434200000000001,0.977521052631579,0.99896,0.7759835616438356,0.1470681818181818,0.06732,0.7166506849315069
28,0.0,0.4067588235294118,0.7800236363636364,0.9768526315789474,0.99762,0.7867232876712329,0.1719189393939394,0.0667,0.6983547945205479
29,0.0,0.3267676470588235,0.8003927272727273,0.9805684210526316,0.9974,0.7552698630136987,0.1799401515151515,0.05946,0.6618972602739726
30,0.0,0.2625911764705883,0.7811818181818182,0.9789684210526316,0.98904,0.7223890410958904,0.1834916666666666,0.04258,0.6337232876712329
31,0.0,0.2266323529411764,0.7429018181818182,0.9705684210526316,0.95848,0.6943794520547946,0.1959939393939394,0.03356,0.6094383561643836
32,0.0,0.1978382352941176,0.6664054545454545,0.9536526315789472,0.90586,0.6471260273972603,0.2110454545454545,0.02374,0.5612301369863013
33,0.0,0.1927176470588235,0.5726727272727272,0.9485631578947368,0.9000999999999999,0.5826547945205479,0.2201590909090909,0.0173,0.4869493150684931
34,0.0,0.18305,0.4938163636363636,0.9454894736842108,0.89194,0.5554945205479451,0.2226242424242424,0.01684,0.4741342465753425
35,0.0094,0.1472323529411764,0.39182,0.9096105263157894,0.97842,0.5614767123287672,0.125855303030303,0.03264,0.4078602739726027
36,0.0039,0.12565,0.2972727272727273,0.903142105263158,0.98308,0.4875219178082192,0.1246833333333333,0.03086,0.4641424657534246
37,0.0,0.1276647058823529,0.2580836363636363,0.9157947368421052,0.94864,0.3534958904109589,0.1294431818181818,0.031,0.477186301369863
38,0.0,0.1431558823529412,0.2361363636363636,0.9394684210526316,0.89042,0.2825410958904109,0.1426643939393939,0.02426,0.4853849315068493
39,0.0,0.1373382352941176,0.2217036363636363,0.9323684210526316,0.8647600000000001,0.1895602739726027,0.1471439393939393,0.0183599999999999,0.5006616438356164
40,0.0,0.1306264705882353,0.2144872727272727,0.9478789473684208,0.91374,0.1338945205479452,0.1477454545454545,0.02918,0.5647739726027396
41,0.002,0.1378264705882352,0.1895945454545454,0.9774368421052632,0.95248,0.1221684931506849,0.1431742424242424,0.04654,0.6224739726027397
42,0.0063666666666666,0.1290382352941176,0.1651181818181818,0.980257894736842,0.95844,0.1042794520547945,0.1234962121212121,0.05018,0.6544561643835617
43,0.0047666666666666,0.1214970588235294,0.1478290909090909,0.9749736842105264,0.88636,0.0837972602739725,0.1041204545454545,0.09496,0.6733767123287672
44,0.0029333333333333,0.1377411764705882,0.1453,0.962542105263158,0.8369199999999999,0.0809972602739726,0.1146696969696969,0.10664,0.6954013698630137
45,0.0006333333333333,0.1779970588235294,0.1749636363636363,0.9253842105263158,0.77782,0.0681287671232876,0.1410643939393939,0.11538,0.7229397260273972
46,0.0,0.2354,0.2441854545454545,0.8873,0.66692,0.0560356164383561,0.1727863636363636,0.1323399999999999,0.7466246575342466
47,0.0,0.2797441176470588,0.3632599999999999,0.7958421052631579,0.4314999999999999,0.0636301369863013,0.1312280303030303,0.12716,0.7732780821917808
48,0.0,0.2962323529411764,0.3790745454545454,0.7548,0.37464,0.048331506849315,0.1553962121212121,0.16886,0.7802794520547945
