Source: GIS_&_Timeseries_Tool weather year 2018; usable coordinates,,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,SPP,WECC,Canada
1,0.2913076923076923,0.0042548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.1661634615384615,0.013976
2,0.1033346153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023730769230769,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.1401555555555555,0.0,0.0016107843137254,0.0002049180327868,0.0,0.0,0.010556
15,0.0,0.0079903225806451,0.0473796747967479,0.33045,0.2354882352941176,0.1708578431372548,0.1360065573770492,0.0,0.0,0.1038279999999999
16,0.0,0.1952870967741935,0.287880487804878,0.5340888888888888,0.4469235294117646,0.3749098039215686,0.2814508196721311,0.1965533333333333,0.0,0.2148573333333333
17,0.0900730769230769,0.3799516129032257,0.4968479674796748,0.6792333333333334,0.5983705882352941,0.5446205882352941,0.4332590163934426,0.4411133333333333,0.0642576923076923,0.3255906666666666
18,0.3065923076923077,0.5294096774193549,0.6492227642276422,0.7415833333333333,0.6800647058823529,0.6433941176470588,0.5297868852459017,0.6317333333333333,0.2671634615384615,0.416942
19,0.4783730769230769,0.6173,0.7306593495934959,0.7289333333333333,0.669335294117647,0.6870186274509804,0.5756475409836066,0.7490333333333333,0.4568461538461538,0.4576559999999999
20,0.5850384615384615,0.6115129032258065,0.7295853658536585,0.6457722222222222,0.5629705882352942,0.6158245098039216,0.5016213114754099,0.7889,0.5401788461538461,0.425248
21,0.678623076923077,0.5907677419354839,0.6563878048780487,0.48335,0.4360117647058824,0.4911666666666666,0.4498081967213114,0.7482866666666667,0.6023980769230769,0.3602506666666666
22,0.7130115384615384,0.4995129032258064,0.5109691056910569,0.2608666666666666,0.2355529411764706,0.3485862745098039,0.3415426229508196,0.6293933333333332,0.5865076923076923,0.2460793333333333
23,0.6271192307692307,0.3735709677419355,0.2968715447154471,0.0,0.0172117647058823,0.1556098039215686,0.2117868852459016,0.4494866666666667,0.5196134615384616,0.1262206666666666
