Source: GIS_&_Timeseries_Tool weather year 2017; usable coordinates,,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,SPP,WECC,Canada
1,0.15469,0.1164281853281853,0.0,0.0,0.0,0.0,0.0,0.0014851941747572,0.1754308608058608,0.0171130986728216
2,0.0619106666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047121794871794,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0971610169491525,0.0222434782608695,0.003903937007874,0.0216023923444976,0.0,0.0,0.0004825735718407
15,0.0,0.0,0.0060969034608378,0.3138728813559322,0.2537108695652174,0.056001968503937,0.1286291866028708,0.0,0.0,0.0060946912867859
16,0.0,0.1797660231660231,0.1572892531876138,0.5324271186440678,0.4322847826086957,0.10185,0.2388842105263157,0.1052080097087378,0.0257456959706959,0.0146496826312752
17,0.1387533333333333,0.4125382239382239,0.2696147540983606,0.670393220338983,0.5930565217391305,0.1557507874015748,0.3357066985645933,0.3258293689320388,0.1693457875457875,0.0805751298326601
18,0.3368446666666667,0.6085351351351351,0.3664174863387978,0.6913271186440678,0.62905,0.182257874015748,0.4055009569377991,0.5171749999999999,0.3316067765567765,0.1917107905366416
19,0.5049733333333333,0.7327513513513514,0.3935245901639344,0.6955796610169491,0.6767173913043478,0.1797350393700787,0.4160574162679426,0.6513536407766991,0.4923029304029304,0.3215095210617427
20,0.6754533333333334,0.7979694980694981,0.3330380692167577,0.6245559322033898,0.6105586956521739,0.2215342519685039,0.3691200956937799,0.728259708737864,0.5724837912087912,0.4131521061742643
21,0.7999120000000001,0.7902953667953668,0.2963591985428051,0.4751406779661017,0.502095652173913,0.1701854330708661,0.3208602870813397,0.7153094660194175,0.5953402014652014,0.4260530871321408
22,0.801666,0.6850366795366796,0.2285437158469945,0.2478254237288135,0.3059108695652174,0.099309842519685,0.250911004784689,0.6362699029126213,0.5447755494505495,0.3836520484708598
23,0.7204153333333333,0.5177525096525097,0.1468872495446266,0.0,0.0082043478260869,0.0408791338582677,0.1472784688995215,0.4899313106796116,0.4694582417582418,0.2764512406231967
24,0.5787033333333333,0.3170486486486486,0.0610273224043715,0.0,0.0,0.0002503937007874,0.0346416267942583,0.2700876213592233,0.3152854395604395,0.1418713791113675
25,0.354084,0.1179034749034749,0.0,0.0,0.0,0.0,0.0,0.0039487864077669,0.1732144688644688,0.0338689555683785
26,0.139628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078229853479853,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.1002186440677966,0.0017,0.000757874015748,0.0188617224880382,0.0,0.0,0.0107871898442008
39,0.0,0.0,0.0053357012750455,0.2777474576271186,0.1170695652173913,0.0125673228346456,0.130634928229665,0.0,0.0,0.0279578765147143
40,0.0,0.1893722007722008,0.0368271402550091,0.4450983050847457,0.1916934782608695,0.028413779527559,0.2634287081339713,0.090633495145631,0.0247239010989011,0.044369244085401
41,0.059196,0.441480694980695,0.0715005464480874,0.5679203389830508,0.2032108695652174,0.0469988188976377,0.3501416267942583,0.2258240291262136,0.1659387362637362,0.0793340450086555
42,0.1637093333333333,0.6435204633204633,0.0858754098360655,0.589828813559322,0.2003347826086956,0.0604334645669291,0.368100956937799,0.3580565533980582,0.341340293040293,0.2187075014425851
43,0.2531773333333333,0.7627366795366796,0.092183606557377,0.5355762711864407,0.1738586956521739,0.0691251968503937,0.3609956937799043,0.4386917475728156,0.4894897435897435,0.358102077322562
