Source: GIS_&_Timeseries_Tool weather year 2017; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
1,0.4126361111111111,0.7269555555555556,0.9942163934426228,0.9776902985074628,1.0,0.9408280701754388,0.4717880546075085,0.593748076923077,0.6994481090589271
2,0.4368013888888888,0.7242222222222223,0.9902262295081968,0.9939880597014924,1.0,0.8552526315789474,0.4644470989761092,0.6923403846153846,0.6820626209322779
3,0.4264069444444444,0.6843844444444445,0.9894180327868852,0.9992947761194028,1.0,0.7791491228070176,0.4613665529010238,0.7965692307692307,0.6612578715919085
4,0.4245555555555556,0.5915288888888889,0.9878901639344262,0.999855970149254,1.0,0.7251649122807018,0.4584109215017065,0.8640865384615384,0.6561952506596307
5,0.4312652777777778,0.5156844444444444,0.9825786885245902,0.9997462686567165,1.0,0.7443175438596491,0.4803225255972696,0.8863461538461538,0.6528048372911169
6,0.4315791666666666,0.46206,0.9745295081967214,1.0,1.0,0.7483526315789474,0.5123112627986348,0.9034884615384616,0.6508994722955146
7,0.4313430555555555,0.4552688888888888,0.9682819672131148,1.0,1.0,0.7125719298245614,0.5262242320819113,0.9340634615384616,0.6101656112576956
8,0.4406638888888889,0.4715488888888889,0.9603606557377048,0.9999052238805972,1.0,0.7918754385964912,0.5343416382252559,0.9541326923076924,0.5686874230430958
9,0.4721611111111111,0.4981088888888889,0.933188524590164,0.999332089552239,1.0,0.8725456140350878,0.5268061433447099,0.956878846153846,0.5369510993843448
10,0.527075,0.4923222222222222,0.8978245901639345,0.9981007462686566,1.0,0.8863368421052632,0.511275085324232,0.9560711538461538,0.5053939313984168
11,0.5006416666666667,0.4465622222222222,0.9833606557377048,0.9797656716417912,1.0,0.9448754385964911,0.5216986348122866,0.9281884615384616,0.4969065963060686
12,0.5626625,0.3715266666666666,0.9202229508196722,0.983270895522388,1.0,0.8935491228070175,0.5342621160409556,0.8915326923076923,0.4908584872471416
13,0.6061277777777777,0.3523422222222222,0.8901131147540984,0.9829597014925372,1.0,0.8176122807017544,0.5358204778156996,0.863826923076923,0.4927942832014072
14,0.6118083333333334,0.3185844444444444,0.901644262295082,0.9822850746268658,0.9994368421052632,0.7431070175438597,0.5205440273037543,0.8628423076923077,0.5054912928759895
15,0.6075597222222222,0.2732488888888889,0.8925131147540983,0.9785141791044776,0.9989263157894738,0.6257017543859649,0.5036969283276451,0.8731884615384615,0.5206490765171503
16,0.5828222222222222,0.2638022222222222,0.8948098360655737,0.9763567164179104,0.9974947368421052,0.4338017543859649,0.5011160409556314,0.8783153846153847,0.5319222515391381
17,0.5539166666666666,0.2784644444444444,0.876232786885246,0.9833373134328358,0.9890736842105264,0.2797754385964912,0.4897597269624573,0.8617634615384616,0.5427182058047494
18,0.5196875,0.2998133333333333,0.8584327868852459,0.9896119402985076,0.9728736842105264,0.1998631578947368,0.4915320819112628,0.8095711538461539,0.5517246262093227
19,0.5019708333333334,0.3341222222222222,0.8406590163934426,0.9910462686567164,0.9105842105263156,0.1429035087719298,0.4986378839590443,0.7378076923076923,0.5640716798592789
20,0.5495125000000001,0.3337844444444444,0.7791262295081967,0.9850992537313432,0.7500368421052631,0.0984736842105263,0.5138092150170648,0.6491961538461539,0.5770215479331574
21,0.6232638888888888,0.3559222222222222,0.6664622950819673,0.970663432835821,0.5573368421052631,0.0746578947368421,0.5343638225255973,0.5806153846153846,0.5943959542656113
22,0.6714333333333333,0.3758111111111111,0.5587016393442622,0.9488059701492536,0.4315631578947368,0.0804438596491228,0.5523587030716723,0.5298942307692308,0.6232348284960423
23,0.6684277777777778,0.2360977777777777,0.7458983606557377,0.9080007462686568,0.3427578947368421,0.1406894736842105,0.5056976109215017,0.4149461538461538,0.6720045734388742
24,0.6576180555555555,0.2532288888888889,0.6028016393442622,0.9130738805970148,0.3227684210526316,0.159419298245614,0.5287846416382253,0.4061346153846153,0.7194506596306068
25,0.6386277777777778,0.2471444444444444,0.4812918032786885,0.9018932835820896,0.2348315789473684,0.1842964912280701,0.5852590443686007,0.4158019230769231,0.7494415127528584
26,0.6458638888888889,0.25946,0.3821983606557377,0.8748037313432835,0.2154157894736842,0.2307491228070175,0.6437232081911263,0.3988653846153846,0.7736239226033421
27,0.6157736111111112,0.2874622222222222,0.3588508196721311,0.8361141791044776,0.2175684210526315,0.2887035087719298,0.7076262798634811,0.3710461538461538,0.7865980650835532
28,0.5685541666666666,0.3231311111111111,0.4027934426229508,0.7679611940298507,0.2387947368421052,0.3439175438596491,0.7536737201365188,0.3624865384615384,0.7959102902374671
29,0.5450138888888889,0.4307044444444444,0.4570032786885246,0.6813589552238806,0.2614631578947368,0.409319298245614,0.7876597269624573,0.3336865384615385,0.7978612137203166
30,0.5126930555555556,0.6191711111111111,0.5925,0.5869694029850746,0.2436631578947368,0.5079859649122808,0.812339590443686,0.3065288461538462,0.7933547933157432
31,0.4502194444444444,0.8191333333333333,0.7388344262295082,0.4694567164179105,0.2416894736842105,0.6044859649122807,0.8202112627986348,0.2774826923076923,0.7889861917326297
32,0.3530722222222222,0.9283644444444444,0.8241098360655738,0.3566328358208955,0.1893736842105263,0.676580701754386,0.8370621160409556,0.2492730769230769,0.7838646437994723
33,0.2949597222222222,0.9793422222222222,0.8732098360655738,0.2582141791044776,0.1732157894736842,0.7518964912280702,0.8432795221843004,0.2301692307692307,0.7759000879507476
34,0.2587305555555555,0.99394,0.9166180327868853,0.1785664179104477,0.2508736842105263,0.8003333333333333,0.8303648464163822,0.2231442307692308,0.7665241864555848
35,0.2389472222222222,0.8888977777777778,0.973944262295082,0.185115671641791,0.2930473684210526,0.795277192982456,0.7396180887372014,0.1883807692307692,0.7654531222515392
36,0.2029527777777778,0.8639577777777778,0.9535065573770491,0.1589402985074626,0.2840368421052631,0.794719298245614,0.7184856655290103,0.2024846153846153,0.749122251539138
37,0.1858763888888889,0.8656511111111111,0.9372409836065574,0.1433201492537313,0.2706105263157894,0.7879999999999999,0.6929259385665529,0.2587653846153846,0.7298962181178541
38,0.1734375,0.9377311111111112,0.939611475409836,0.1319992537313432,0.3329894736842105,0.820261403508772,0.6581150170648464,0.3213307692307692,0.7023269129287599
39,0.137575,0.9765688888888888,0.9465081967213116,0.1428320895522388,0.4569578947368421,0.907001754385965,0.6072911262798635,0.3741461538461538,0.6632902374670184
40,0.1160791666666666,0.9972777777777776,0.9499016393442624,0.1458164179104477,0.5421684210526315,0.932538596491228,0.5627061433447098,0.4201365384615385,0.617335092348285
41,0.1114888888888889,0.994091111111111,0.9693868852459016,0.1351373134328358,0.5745368421052631,0.9456947368421053,0.5390252559726962,0.447675,0.5799996481970097
42,0.1205791666666666,0.9158133333333331,0.9883032786885244,0.1189514925373134,0.7007263157894738,0.9457561403508772,0.5487655290102389,0.4828634615384615,0.562728583992964
43,0.1301,0.7383155555555556,0.9908,0.1218634328358208,0.8038315789473685,0.9442456140350878,0.5350283276450511,0.5165807692307692,0.5549002638522428
44,0.1381041666666666,0.5238422222222222,0.9950803278688524,0.1431074626865671,0.830057894736842,0.9206526315789474,0.5315218430034129,0.5155153846153846,0.5582371152154794
45,0.1467611111111111,0.3950222222222222,0.9968491803278688,0.1744029850746268,0.9148052631578948,0.866480701754386,0.5194481228668941,0.4875057692307692,0.5667701846965699
46,0.1546888888888889,0.2898155555555555,0.993722950819672,0.2034970149253731,0.9740684210526316,0.7773157894736843,0.4894491467576792,0.4691865384615384,0.5822867194371152
47,0.1036430555555555,0.13194,0.9563360655737704,0.1498410447761194,0.9449842105263158,0.7294035087719298,0.4376798634812286,0.3752615384615385,0.6263337730870712
48,0.0879194444444444,0.1058111111111111,0.8384131147540984,0.2028925373134328,0.9892684210526316,0.6149157894736842,0.4194624573378839,0.4364057692307692,0.6535839050131926
49,0.0816916666666666,0.0695577777777777,0.6538311475409836,0.2718649253731343,0.9995947368421052,0.5287017543859649,0.4819064846416382,0.5373461538461538,0.6901043975373791
50,0.0930513888888888,0.0250333333333333,0.4495049180327868,0.3120335820895522,0.9998684210526316,0.4493105263157895,0.6031331058020477,0.6173288461538462,0.7262022867194371
51,0.1035819444444444,0.0166911111111111,0.2640491803278688,0.3526350746268657,0.9999947368421052,0.5201526315789473,0.7385580204778157,0.6376423076923078,0.7564248021108179
52,0.0993236111111111,0.0139222222222222,0.2220983606557377,0.4088231343283582,1.0,0.6228245614035087,0.8013095563139933,0.6533192307692308,0.7756695690413368
53,0.0944541666666666,0.0059511111111111,0.2717196721311475,0.4997902985074627,1.0,0.6929631578947368,0.8379040955631399,0.6782846153846154,0.7823058047493404
54,0.1040708333333333,0.0058133333333333,0.3079819672131147,0.5892134328358208,1.0,0.725022807017544,0.8610880546075085,0.6869711538461538,0.7734187335092348
55,0.1040333333333333,0.0061466666666666,0.3223688524590164,0.6504373134328357,1.0,0.7524736842105263,0.8335675767918088,0.6880461538461538,0.7619471416007035
56,0.1093166666666666,0.0047422222222222,0.3299262295081967,0.6793955223880597,1.0,0.745082456140351,0.8015331058020477,0.6836153846153846,0.7516118733509235
57,0.1190097222222222,0.0064511111111111,0.3190114754098361,0.7027216417910448,1.0,0.7278631578947369,0.7650754266211605,0.6669326923076924,0.7408569920844328
58,0.1304027777777777,0.0100377777777777,0.3185032786885245,0.7427141791044777,1.0,0.7168736842105263,0.7435665529010239,0.650926923076923,0.7283999120492524
59,0.0908805555555555,0.00766,0.389316393442623,0.7955164179104477,0.999957894736842,0.6814491228070175,0.6226771331058021,0.5892711538461538,0.7049044854881267
60,0.0739902777777777,0.0048266666666666,0.3379606557377049,0.8596537313432836,1.0,0.6612,0.6606464163822525,0.6305961538461538,0.6843865435356201
61,0.0663069444444444,0.0038355555555555,0.2615606557377049,0.8909246268656716,1.0,0.6596701754385965,0.6711682593856655,0.6693423076923076,0.6587180299032542
62,0.0898777777777777,0.0036422222222222,0.1397819672131147,0.9315820895522388,0.9829789473684212,0.6382,0.6826511945392492,0.6476576923076922,0.633085927880387
