Source: GIS_&_Timeseries_Tool weather year 2018; usable coordinates,,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,SPP,WECC,Canada
1,0.0043593333333333,0.391342471042471,0.4611340619307832,0.7555237288135592,0.3145739130434782,0.3081023622047243,0.3364421052631579,0.2017478155339805,0.1019011904761904,0.4696180034622042
2,0.007698,0.3984833976833977,0.5268967213114754,0.7305254237288136,0.3206695652173913,0.3200173228346457,0.3843842105263158,0.198552427184466,0.1150970695970696,0.4907046739757645
3,0.0079593333333333,0.3774370656370656,0.5433384335154827,0.6971271186440677,0.3330347826086956,0.3369330708661417,0.4062105263157894,0.1884956310679611,0.1200551282051282,0.505799653779573
4,0.006736,0.3668528957528957,0.5615010928961748,0.6706254237288135,0.3535,0.3489275590551181,0.4142066985645933,0.1727669902912621,0.1259575091575091,0.5086993652625506
5,0.005854,0.3569718146718147,0.557747723132969,0.6612745762711865,0.3615021739130435,0.3566511811023622,0.4068617224880382,0.1599398058252427,0.1310614468864469,0.5106167916907097
6,0.0064586666666666,0.3369606177606177,0.5557757741347905,0.6438881355932204,0.3496173913043478,0.354009842519685,0.4166511961722488,0.146907281553398,0.1358902014652014,0.5013277553375649
7,0.0060433333333333,0.3244343629343629,0.5494127504553734,0.6169576271186441,0.3241217391304348,0.3534948818897638,0.4242588516746411,0.1400910194174757,0.1409378205128205,0.4884989036353144
8,0.0050906666666666,0.3216637065637066,0.5482364298724954,0.5866101694915254,0.2889108695652174,0.348403937007874,0.4392894736842105,0.1349803398058252,0.1451586996336996,0.4726221581073283
9,0.0048313333333333,0.3069374517374517,0.5386,0.557928813559322,0.2554239130434782,0.3477759842519685,0.4491057416267943,0.135728640776699,0.147500641025641,0.464701269474899
10,0.0067733333333333,0.2822428571428571,0.5345204007285975,0.5560237288135593,0.2312152173913043,0.3460712598425197,0.4535531100478469,0.1390351941747572,0.1469783882783883,0.4549744950952106
11,0.0143393333333333,0.3303918918918919,0.5086114754098361,0.4976864406779661,0.2091739130434782,0.3484763779527559,0.4287832535885167,0.1665160194174757,0.1821694139194139,0.456330409694172
12,0.0165286666666666,0.287823166023166,0.4729418943533698,0.5532864406779662,0.2003543478260869,0.3458188976377953,0.4339320574162679,0.1731412621359223,0.1776257326007325,0.4449254472013849
13,0.018122,0.2516822393822394,0.4437832422586521,0.5776322033898306,0.2093652173913043,0.3536740157480315,0.4346665071770335,0.1754150485436893,0.1775352564102564,0.4446188113098673
14,0.021384,0.21847722007722,0.4210910746812386,0.5556864406779661,0.2364782608695652,0.3592027559055118,0.4303698564593301,0.1795235436893204,0.1670800366300366,0.4350206001154068
15,0.0243273333333333,0.1795409266409266,0.4007360655737705,0.4438559322033898,0.2947521739130435,0.3661736220472441,0.4583555023923445,0.1918439320388349,0.158704945054945,0.4185585689555683
16,0.0223166666666666,0.1562239382239382,0.351663387978142,0.3790847457627118,0.3025,0.3566610236220472,0.4480923444976077,0.2051483009708738,0.1578333333333333,0.3906503750721293
17,0.0217839999999999,0.1237725868725868,0.2695969034608379,0.345535593220339,0.2712065217391304,0.372863779527559,0.4405464114832536,0.1899317961165048,0.1453852564102564,0.384668090017311
18,0.0200246666666666,0.0924722007722007,0.2273624772313296,0.3490033898305085,0.4103652173913043,0.4499523622047244,0.4225760765550239,0.175575,0.1291043956043956,0.3716331217541835
19,0.01006,0.0700355212355212,0.2189165755919854,0.3766355932203389,0.5833695652173914,0.5521472440944881,0.4051947368421053,0.1615451456310679,0.1202743589743589,0.3548913444893248
20,0.0072166666666666,0.0634482625482625,0.2221103825136612,0.409728813559322,0.6792021739130435,0.6007712598425197,0.3993995215311005,0.1583172330097087,0.1236508241758241,0.3492861511829198
21,0.0104026666666666,0.0653915057915058,0.2251346083788706,0.4170593220338983,0.6978891304347826,0.6244307086614174,0.4071473684210526,0.165179854368932,0.1371029304029304,0.3702576457010963
22,0.012862,0.073827027027027,0.2259377049180327,0.4940983050847458,0.6594673913043478,0.5608169291338583,0.4157665071770335,0.1773160194174757,0.1478561355311355,0.3952975764570109
23,0.0086319999999999,0.0834532818532818,0.1826448087431694,0.4758881355932203,0.6348369565217391,0.3998685039370078,0.359244019138756,0.2218393203883495,0.1654106227106227,0.3983549913444893
24,0.0086613333333333,0.0820594594594594,0.2597253187613843,0.5949406779661017,0.667995652173913,0.4482633858267716,0.3760971291866029,0.2687966019417476,0.1924499084249084,0.4472408540103866
25,0.0088066666666666,0.1079324324324324,0.3118377049180328,0.5993084745762712,0.6870891304347826,0.5026606299212598,0.4190942583732057,0.3262759708737864,0.2173953296703296,0.4733482977495672
26,0.0124033333333333,0.1580436293436293,0.3363597449908925,0.5538627118644068,0.7388326086956521,0.5377897637795276,0.4309956937799043,0.348788349514563,0.2463362637362637,0.4817215810732833
27,0.015586,0.1913436293436293,0.3629448087431693,0.5008305084745762,0.7893239130434783,0.5643122047244095,0.4407818181818182,0.3529929611650485,0.2687514652014652,0.4817174841315638
28,0.0174146666666666,0.2043725868725868,0.3762730418943534,0.4609067796610169,0.799704347826087,0.5730326771653543,0.4398531100478469,0.3569995145631068,0.2850097069597069,0.475035487593768
29,0.018496,0.2129980694980695,0.3887845173041894,0.4272118644067796,0.7604630434782608,0.5792011811023622,0.4311023923444976,0.3709490291262136,0.3099097985347985,0.4701820542412002
